lemma	identifier1	identifier2	judgment	cosine_similarity
abbauen	26120215_1976_01_10_01_404.tcf.xml-4-28	ledebur_eisenhuettenkunde_1884-6836-46	2.0	0.4269648790359497
abbauen	26120215_1976_01_10_01_404.tcf.xml-4-28	vogt_briefe02_1851-6057-11	1.5	0.47103577852249146
abbauen	26120215_1976_01_10_01_404.tcf.xml-4-28	wanderley_bauconstructionslehre02_1878-2133-43	2.0	0.4208899736404419
abbauen	26120215_1976_01_10_01_404.tcf.xml-4-28	wanderley_bauconstructionslehre02_1878-4882-12	2.0	0.3584916293621063
abbauen	26120215_1977_02_12_01_275.tcf.xml-13-8	26120215_1977_07_21_01_018.tcf.xml-29-26	2.0	0.2926979959011078
abbauen	26120215_1977_02_12_01_275.tcf.xml-13-8	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.8325648307800293
abbauen	26120215_1977_09_14_01_138.tcf.xml-7-11	ledebur_eisenhuettenkunde_1884-5694-22	2.0	0.701539158821106
abbauen	26120215_1977_11_17_01_092.tcf.xml-6-8	26120215_1990_05_03_01_342.tcf.xml-390-28	2.0	0.2767479717731476
abbauen	26120215_1977_12_19_01_093.tcf.xml-19-14	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.8090788125991821
abbauen	26120215_1977_12_24_01_142.tcf.xml-27-41	26120215_1978_03_18_01_155.tcf.xml-9-13	2.0	0.3979407250881195
abbauen	26120215_1977_12_24_01_142.tcf.xml-27-41	26120215_1990_01_23_01_239.tcf.xml-15-20	2.0	0.5880123376846313
abbauen	26120215_1977_12_24_01_142.tcf.xml-27-41	polenz_buettnerbauer_1895-6066-22	4.0	0.7490854859352112
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	26120215_1978_08_10_01_344.tcf.xml-18-16	2.0	0.33692455291748047
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	26120215_1981_08_01_01_316.tcf.xml-22-21	2.0	0.24472454190254211
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	26120215_1981_08_26_01_044.tcf.xml-59-14	2.0	0.4217374324798584
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	26120215_1981_12_28_01_020.tcf.xml-5-27	4.0	0.9734441637992859
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	26120215_1984_06_19_01_036.tcf.xml-17-20	4.0	0.8568270802497864
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	becker_arbeiter_1860-165-24	1.5	0.38752105832099915
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	brehm_thierleben01_1864-2955-29	1.0	0.3334176242351532
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	dronke_polizeigeschichten_1846-1549-12	1.0	0.39282140135765076
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	ledebur_eisenhuettenkunde_1884-1065-38	2.0	0.4135376513004303
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	ledebur_eisenhuettenkunde_1884-1403-11	2.0	0.33332744240760803
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	ledebur_eisenhuettenkunde_1884-6302-29	2.0	0.34554702043533325
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	menzel_maurer_1847-4283-17	2.0	0.3690394163131714
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	menzel_maurer_1847-5350-32	1.5	0.29872024059295654
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	nn_maehrisches71_1886-490-16	1.0	0.32500308752059937
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	vogt_briefe02_1851-6057-11	1.5	0.41002610325813293
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	wanderley_bauconstructionslehre01_1877-1292-25	2.0	0.37150123715400696
abbauen	26120215_1978_03_18_01_155.tcf.xml-9-13	wanderley_bauconstructionslehre01_1877-2488-7	2.0	0.29913443326950073
abbauen	26120215_1978_08_10_01_344.tcf.xml-18-16	26120215_1988_07_06_01_125.tcf.xml-3-19	1.0	0.6657188534736633
abbauen	26120215_1978_08_10_01_344.tcf.xml-18-16	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.6752099990844727
abbauen	26120215_1980_01_19_01_138.tcf.xml-31-8	polenz_buettnerbauer_1895-6066-22	4.0	0.6717811226844788
abbauen	26120215_1980_01_19_01_138.tcf.xml-31-8	wanderley_bauconstructionslehre02_1878-4577-74	3.0	0.6695780158042908
abbauen	26120215_1981_06_24_01_155.tcf.xml-55-9	polenz_buettnerbauer_1895-6066-22	3.0	0.3766285181045532
abbauen	26120215_1981_06_24_01_155.tcf.xml-55-9	wanderley_bauconstructionslehre02_1878-4577-74	3.0	0.4309506416320801
abbauen	26120215_1981_08_01_01_316.tcf.xml-22-21	beck_eisen02_1895-16179-3	3.0	0.6340376734733582
abbauen	26120215_1981_08_01_01_316.tcf.xml-22-21	ledebur_eisenhuettenkunde_1884-1403-11	4.0	0.6928913593292236
abbauen	26120215_1981_08_26_01_044.tcf.xml-59-14	ledebur_eisenhuettenkunde_1884-5694-22	4.0	0.7082170248031616
abbauen	26120215_1981_12_28_01_020.tcf.xml-5-27	ledebur_eisenhuettenkunde_1884-5694-22	2.0	0.3175961673259735
abbauen	26120215_1984_06_19_01_036.tcf.xml-17-20	wanderley_bauconstructionslehre01_1877-2488-7	1.5	0.29149019718170166
abbauen	26120215_1985_06_08_01_028.tcf.xml-6-31	26120215_1990_05_03_01_342.tcf.xml-390-28	4.0	0.8276320695877075
abbauen	26120215_1985_06_08_01_028.tcf.xml-6-31	ledebur_eisenhuettenkunde_1884-5694-22	2.0	0.36617475748062134
abbauen	26120215_1985_11_09_01_212.tcf.xml-19-13	ledebur_eisenhuettenkunde_1884-5694-22	3.0	0.6947912573814392
abbauen	26120215_1988_06_11_01_185.tcf.xml-20-8	26120215_1990_05_03_01_342.tcf.xml-390-28	2.0	0.36284536123275757
abbauen	26120215_1988_06_11_01_185.tcf.xml-20-8	brunn_griechen01_1853-2853-32	1.0	0.5919032096862793
abbauen	26120215_1988_06_11_01_185.tcf.xml-20-8	wanderley_bauconstructionslehre02_1878-4577-74	3.5	0.8080808520317078
abbauen	26120215_1988_07_06_01_125.tcf.xml-3-19	brunn_griechen01_1853-2853-32	4.0	0.8073955178260803
abbauen	26120215_1990_01_23_01_239.tcf.xml-15-20	ledebur_eisenhuettenkunde_1884-1403-11	2.0	0.45804595947265625
abbauen	26120215_1990_01_23_01_239.tcf.xml-15-20	ledebur_eisenhuettenkunde_1884-5694-22	2.0	0.5722918510437012
abbauen	26120215_1990_05_03_01_342.tcf.xml-390-28	dronke_polizeigeschichten_1846-1549-12	1.0	0.3969535231590271
abbauen	26120215_1990_05_03_01_342.tcf.xml-390-28	ledebur_eisenhuettenkunde_1884-1403-11	2.0	0.39030545949935913
abbauen	26120215_1990_05_03_01_342.tcf.xml-390-28	strauss_jesus02_1836-788-64	1.5	0.4256625771522522
abbauen	beck_eisen03_1897-10544-29	ledebur_eisenhuettenkunde_1884-5694-22	4.0	0.6094424724578857
abbauen	beck_eisen03_1897-5262-12	ledebur_eisenhuettenkunde_1884-1403-11	4.0	0.8342392444610596
abbauen	beck_eisen03_1897-5262-12	ledebur_eisenhuettenkunde_1884-5694-22	4.0	0.9354962110519409
abbauen	becker_arbeiter_1860-165-24	nn_maehrisches71_1886-490-16	4.0	0.7616044282913208
abbauen	boerne_paris03_1833-917-12	wanderley_bauconstructionslehre02_1878-4577-74	1.0	0.6967811584472656
abbauen	brehm_thierleben01_1864-2955-29	ledebur_eisenhuettenkunde_1884-1403-11	1.0	0.7022597193717957
abbauen	brehm_thierleben01_1864-2955-29	ledebur_eisenhuettenkunde_1884-5694-22	1.0	0.5020227432250977
abbauen	brunn_griechen01_1853-2853-32	ledebur_eisenhuettenkunde_1884-5694-22	1.0	0.5521525144577026
abbauen	brunn_griechen01_1853-2853-32	menzel_maurer_1847-4283-17	1.0	0.7190901041030884
abbauen	brunn_griechen01_1853-2853-32	polenz_buettnerbauer_1895-6066-22	1.5	0.7176321744918823
abbauen	dickens_weihnachtsabend_1844-903-11	ledebur_eisenhuettenkunde_1884-5694-22	1.0	0.49308663606643677
abbauen	goethe_leben01_1811-2459-6	wanderley_bauconstructionslehre02_1878-4577-74	1.0	0.8093817234039307
abbauen	immermann_muenchhausen04_1839-342-16	wanderley_bauconstructionslehre02_1878-4577-74	1.5	0.8472237586975098
abbauen	ledebur_eisenhuettenkunde_1884-12929-25	polenz_buettnerbauer_1895-6066-22	4.0	0.7915797233581543
abbauen	ledebur_eisenhuettenkunde_1884-1393-20	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.8100948333740234
abbauen	ledebur_eisenhuettenkunde_1884-1403-11	wanderley_bauconstructionslehre02_1878-4862-11	4.0	0.8688857555389404
abbauen	ledebur_eisenhuettenkunde_1884-5694-22	nn_nrhz105_1848-528-34	1.0	0.6925952434539795
abbauen	ledebur_eisenhuettenkunde_1884-5694-22	wanderley_bauconstructionslehre01_1877-1526-77	3.0	0.6544802188873291
abbauen	ledebur_eisenhuettenkunde_1884-5694-22	wanderley_bauconstructionslehre01_1877-3217-23	4.0	0.5860987305641174
abbauen	ledebur_eisenhuettenkunde_1884-5694-22	wanderley_bauconstructionslehre02_1878-2133-43	4.0	0.6339199542999268
abbauen	ledebur_eisenhuettenkunde_1884-5861-14	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.8312571048736572
abbauen	ledebur_eisenhuettenkunde_1884-5998-32	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.8187005519866943
abbauen	ledebur_eisenhuettenkunde_1884-6302-29	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.81647789478302
abbauen	ledebur_eisenhuettenkunde_1884-6688-5	nn_nrhz105_1848-528-34	1.5	0.7408081293106079
abbauen	ledebur_eisenhuettenkunde_1884-6836-46	wanderley_bauconstructionslehre02_1878-1492-27	3.5	0.8502052426338196
abbauen	nn_maehrisches71_1886-490-16	wanderley_bauconstructionslehre02_1878-4577-74	1.0	0.7741742134094238
abbauen	nn_nrhz105_1848-528-34	strauss_jesus02_1836-788-64	4.0	0.8208571672439575
abbauen	wanderley_bauconstructionslehre02_1878-2114-50	wanderley_bauconstructionslehre02_1878-4577-74	4.0	0.8129608035087585
abbauen	wanderley_bauconstructionslehre02_1878-4577-74	wanderley_bauconstructionslehre02_1878-4882-12	3.5	0.7901986241340637
abbauen	2532889X_1947-04-18_01_029.tcf.xml-13-1	26120215_1951_07_14_01_162.tcf.xml-27-5	4.0	0.844032883644104
abbauen	2532889X_1947-04-18_01_029.tcf.xml-13-1	davidis_kochbuch_1849-2034-12	1.5	0.08608798682689667
abbauen	2532889X_1947-04-18_01_029.tcf.xml-13-1	davidis_kochbuch_1879-3332-4	1.5	0.09115634858608246
abbauen	2532889X_1947-07-06_01_083.tcf.xml-23-39	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.9657981395721436
abbauen	2532889X_1947-07-06_01_083.tcf.xml-23-39	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.9212857484817505
abbauen	2532889X_1947-07-06_01_083.tcf.xml-23-39	brehm_thierleben06_1869-15516-1	1.5	0.4675421118736267
abbauen	2532889X_1947-07-13_02_047.tcf.xml-10-21	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.9221953749656677
abbauen	2532889X_1947-10-04_01_046.tcf.xml-35-9	davidis_kochbuch_1849-2034-12	1.5	0.21579530835151672
abbauen	2532889X_1948-05-06_01_089.tcf.xml-53-11	davidis_kochbuch_1849-2034-12	1.0	0.11176317930221558
abbauen	2532889X_1948-12-23_01_078.tcf.xml-2-92	2532889X_1960-06-24_01_050.tcf.xml-54-5	3.5	0.9110240936279297
abbauen	2532889X_1948-12-23_01_078.tcf.xml-2-92	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.9805494546890259
abbauen	2532889X_1948-12-23_01_078.tcf.xml-2-92	26120215_1971_11_02_01_173.tcf.xml-30-9	4.0	0.9527735114097595
abbauen	2532889X_1949-02-24_01_063.tcf.xml-21-11	davidis_kochbuch_1849-4797-34	1.5	0.1656816452741623
abbauen	2532889X_1951-06-24_01_118.tcf.xml-11-23	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.7990696430206299
abbauen	2532889X_1951-06-24_01_118.tcf.xml-11-23	26120215_1966_05_25_01_169.tcf.xml-16-4	4.0	0.7082219123840332
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	2532889X_1963-03-21_01_008.tcf.xml-8-12	4.0	0.8973348140716553
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	2532889X_1965-06-16_01_189.tcf.xml-9-11	4.0	0.8725740909576416
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1956_05_16_01_186.tcf.xml-64-5	4.0	0.8305211067199707
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1958_12_24_01_169.tcf.xml-28-12	4.0	0.23595744371414185
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1959_09_03_01_190.tcf.xml-12-7	3.5	0.3496828079223633
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1962_06_09_01_398.tcf.xml-98-13	4.0	0.8433642387390137
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1965_02_07_01_482.tcf.xml-57-7	4.0	0.9739334583282471
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1966_11_11_01_073.tcf.xml-81-3	4.0	0.8500549793243408
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1977_08_16_01_150.tcf.xml-28-11	1.5	0.0851510688662529
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	davidis_kochbuch_1879-3332-4	2.0	0.06308253109455109
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	davidis_kochbuch_1879-3696-8	1.0	0.11987803131341934
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	davidis_kochbuch_1879-3789-9	1.0	0.07760164141654968
abbauen	2532889X_1952-11-23_01_046.tcf.xml-15-17	davidis_kochbuch_1879-902-7	2.0	0.17833657562732697
abbauen	2532889X_1953-08-15_01_095.tcf.xml-101-3	brehm_thierleben06_1869-15516-1	1.0	0.38493019342422485
abbauen	2532889X_1954-06-06_01_019.tcf.xml-3-20	brehm_thierleben06_1869-15516-1	1.0	0.3678194284439087
abbauen	2532889X_1954-06-06_01_019.tcf.xml-3-20	davidis_kochbuch_1879-5545-9	2.0	0.16620758175849915
abbauen	2532889X_1954-06-06_01_019.tcf.xml-3-20	silberer_traber_1883-605-60	2.0	0.12123997509479523
abbauen	2532889X_1955-12-25_01_118.tcf.xml-118-18	davidis_kochbuch_1849-2034-12	1.0	0.2496926486492157
abbauen	2532889X_1956-02-05_01_105.tcf.xml-67-9	2532889X_1963-12-14_01_038.tcf.xml-22-3	4.0	0.8235181570053101
abbauen	2532889X_1956-02-05_01_105.tcf.xml-67-9	davidis_kochbuch_1849-2062-61	1.0	0.1047019436955452
abbauen	2532889X_1956-02-18_01_107.tcf.xml-10-5	2532889X_1963-03-21_01_008.tcf.xml-8-12	4.0	0.7012851238250732
abbauen	2532889X_1956-02-18_01_107.tcf.xml-10-5	26120215_1972_05_07_01_184.tcf.xml-27-21	4.0	0.654543399810791
abbauen	2532889X_1956-02-18_01_107.tcf.xml-10-5	davidis_kochbuch_1849-2034-12	1.5	0.1920362412929535
abbauen	2532889X_1956-06-24_01_051.tcf.xml-2-21	2532889X_1957-02-17_01_113.tcf.xml-35-17	1.0	0.1368108093738556
abbauen	2532889X_1956-06-24_01_161.tcf.xml-4-14	26120215_1963_02_10_01_145.tcf.xml-31-23	3.5	0.10938398540019989
abbauen	2532889X_1956-06-24_01_161.tcf.xml-4-14	davidis_kochbuch_1849-2062-61	4.0	0.5046138763427734
abbauen	2532889X_1956-11-11_01_073.tcf.xml-9-11	2532889X_1957-02-17_01_113.tcf.xml-35-17	1.5	0.15592887997627258
abbauen	2532889X_1956-12-01_01_149.tcf.xml-5-71	davidis_kochbuch_1849-2062-61	1.5	0.1533508449792862
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	2532889X_1959-04-28_01_013.tcf.xml-1-26	1.5	0.13903310894966125
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	2532889X_1960-06-24_01_050.tcf.xml-54-5	1.0	0.173716202378273
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1950_04_07_01_018.tcf.xml-3-23	2.0	0.32593533396720886
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1951_11_24_01_007.tcf.xml-16-13	1.5	0.13782450556755066
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1953_06_10_01_018.tcf.xml-131-19	2.0	0.2703683078289032
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1962_06_09_01_398.tcf.xml-98-13	1.5	0.09566215425729752
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1963_02_10_01_145.tcf.xml-31-23	1.5	0.154217928647995
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1972_12_10_01_152.tcf.xml-7-22	1.5	0.24911600351333618
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1975_02_01_01_413.tcf.xml-54-22	1.5	0.15150119364261627
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	26120215_1977_10_20_01_265.tcf.xml-13-7	4.0	0.691254734992981
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1849-2062-61	4.0	0.6252003312110901
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1849-2082-9	4.0	0.6126745343208313
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1849-5613-22	4.0	0.6691003441810608
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1849-6071-10	4.0	0.8446202874183655
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1879-3868-23	3.5	0.6099370718002319
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1879-4195-4	3.5	0.8546653985977173
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	davidis_kochbuch_1879-597-37	4.0	0.7201764583587646
abbauen	2532889X_1957-02-17_01_113.tcf.xml-35-17	polenz_buettnerbauer_1895-5416-11	1.0	0.1365571916103363
abbauen	2532889X_1958-05-24_01_026.tcf.xml-56-15	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.876116156578064
abbauen	2532889X_1958-05-24_01_026.tcf.xml-56-15	davidis_kochbuch_1879-5545-9	1.5	0.17973370850086212
abbauen	2532889X_1959-04-28_01_013.tcf.xml-1-26	2532889X_1969-06-05_01_127.tcf.xml-12-17	4.0	0.9676170945167542
abbauen	2532889X_1959-04-28_01_013.tcf.xml-1-26	davidis_kochbuch_1879-3461-3	1.5	0.07143674045801163
abbauen	2532889X_1960-06-24_01_050.tcf.xml-54-5	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.931760847568512
abbauen	2532889X_1961-02-05_01_049.tcf.xml-4-1	2532889X_1963-12-14_01_038.tcf.xml-22-3	4.0	0.7125216722488403
abbauen	2532889X_1961-02-05_01_049.tcf.xml-4-1	davidis_kochbuch_1849-2034-12	1.5	0.21297037601470947
abbauen	2532889X_1961-06-03_01_032.tcf.xml-46-13	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.9396092891693115
abbauen	2532889X_1961-06-03_01_032.tcf.xml-46-13	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.8715171813964844
abbauen	2532889X_1961-07-23_01_063.tcf.xml-171-4	davidis_kochbuch_1849-2034-12	1.5	0.11535554379224777
abbauen	2532889X_1961-07-23_01_063.tcf.xml-171-4	davidis_kochbuch_1879-5545-9	1.0	0.184439554810524
abbauen	2532889X_1961-08-25_01_112.tcf.xml-31-1	26120215_1948_02_08_01_248.tcf.xml-15-1	3.5	0.8685880303382874
abbauen	2532889X_1961-08-25_01_112.tcf.xml-31-1	26120215_1971_11_02_01_173.tcf.xml-30-9	4.0	0.9093923568725586
abbauen	2532889X_1961-08-25_01_112.tcf.xml-31-1	davidis_kochbuch_1849-2034-12	1.0	0.16775105893611908
abbauen	2532889X_1961-09-02_01_130.tcf.xml-29-20	2532889X_1963-03-21_01_008.tcf.xml-8-12	4.0	0.9209582805633545
abbauen	2532889X_1961-09-02_01_130.tcf.xml-29-20	26120215_1957_03_31_02_137.tcf.xml-25-41	4.0	0.5535794496536255
abbauen	2532889X_1961-09-02_01_130.tcf.xml-29-20	davidis_kochbuch_1879-5129-12	1.5	0.1521110236644745
abbauen	2532889X_1961-09-02_01_130.tcf.xml-29-20	davidis_kochbuch_1879-5545-9	1.5	0.1543707251548767
abbauen	2532889X_1961-09-09_01_018.tcf.xml-5-12	davidis_kochbuch_1849-2062-61	1.0	0.08426958322525024
abbauen	2532889X_1961-09-16_01_006.tcf.xml-7-11	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.78103107213974
abbauen	2532889X_1961-09-16_01_006.tcf.xml-7-11	davidis_kochbuch_1849-2034-12	1.5	0.12372024357318878
abbauen	2532889X_1961-09-16_01_007.tcf.xml-137-11	2532889X_1963-03-21_01_008.tcf.xml-8-12	4.0	0.947465181350708
abbauen	2532889X_1961-09-16_01_007.tcf.xml-137-11	silberer_traber_1883-605-60	1.0	0.07908561825752258
abbauen	2532889X_1962-07-13_01_039.tcf.xml-23-13	26120215_1946_11_05_01_038.tcf.xml-10-60	4.0	0.957601010799408
abbauen	2532889X_1962-07-13_01_039.tcf.xml-23-13	26120215_1950_04_07_01_018.tcf.xml-3-23	4.0	0.7137875556945801
abbauen	2532889X_1962-07-13_01_039.tcf.xml-23-13	26120215_1963_02_10_01_145.tcf.xml-31-23	3.5	0.9162308573722839
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	2532889X_1969-06-05_01_127.tcf.xml-12-17	4.0	0.8717072606086731
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	26120215_1946_11_05_01_038.tcf.xml-10-60	4.0	0.8579647541046143
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	26120215_1952_10_16_01_189.tcf.xml-12-3	4.0	0.8885616064071655
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	26120215_1985_02_23_01_462.tcf.xml-5-9	4.0	0.7500219345092773
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	26120215_1986_04_05_01_040.tcf.xml-9-17	4.0	0.853186845779419
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1849-2082-9	2.0	0.07373496145009995
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1849-2355-12	1.0	0.08641134947538376
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1849-4053-7	1.5	0.10021406412124634
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1879-2333-32	1.0	0.10600369423627853
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1879-2506-4	1.0	0.040486931800842285
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1879-4195-4	1.5	0.179057776927948
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1879-4226-4	1.0	0.15155833959579468
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	davidis_kochbuch_1879-597-37	1.5	0.10151529312133789
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	platen_oedipus_1829-1032-10	3.5	0.3799126148223877
abbauen	2532889X_1963-03-21_01_008.tcf.xml-8-12	toennies_gemeinschaft_1887-2092-149	4.0	0.8957854509353638
abbauen	2532889X_1963-07-12_01_026.tcf.xml-7-13	davidis_kochbuch_1879-3332-4	1.5	0.08288871496915817
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	2532889X_1967-10-17_01_088.tcf.xml-28-5	4.0	0.8967267870903015
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	26120215_1946_12_21_01_040.tcf.xml-7-5	4.0	0.8631868362426758
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	26120215_1951_07_14_01_162.tcf.xml-27-5	4.0	0.8489473462104797
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	26120215_1951_10_12_01_036.tcf.xml-5-14	4.0	0.7045469284057617
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	26120215_1961_12_24_01_483.tcf.xml-31-38	1.5	0.16731886565685272
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	26120215_1965_04_07_01_070.tcf.xml-3-5	4.0	0.33781421184539795
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	26120215_1971_02_23_01_109.tcf.xml-10-13	4.0	0.6563233137130737
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	davidis_kochbuch_1849-2034-12	1.5	0.10889799892902374
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	davidis_kochbuch_1849-3453-8	1.5	0.11041608452796936
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	davidis_kochbuch_1879-3146-3	1.0	0.1424294263124466
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	davidis_kochbuch_1879-591-25	1.5	0.1270267814397812
abbauen	2532889X_1963-12-14_01_038.tcf.xml-22-3	davidis_kochbuch_1879-753-17	2.0	0.11161200702190399
abbauen	2532889X_1965-06-16_01_189.tcf.xml-9-11	26120215_1963_02_10_01_145.tcf.xml-31-23	3.0	0.9156554937362671
abbauen	2532889X_1965-06-16_01_189.tcf.xml-9-11	davidis_kochbuch_1849-2062-61	2.0	0.08930055052042007
abbauen	2532889X_1965-08-29_01_264.tcf.xml-45-25	26120215_1950_04_07_01_018.tcf.xml-3-23	4.0	0.7787938117980957
abbauen	2532889X_1965-08-29_01_264.tcf.xml-45-25	davidis_kochbuch_1849-2034-12	1.0	0.1799827516078949
abbauen	2532889X_1965-08-29_01_264.tcf.xml-45-25	davidis_kochbuch_1849-4797-34	1.0	0.11167393624782562
abbauen	2532889X_1966-03-19_01_022.tcf.xml-20-14	26120215_1977_04_09_01_064.tcf.xml-25-31	4.0	0.837853729724884
abbauen	2532889X_1966-03-19_01_022.tcf.xml-20-14	davidis_kochbuch_1879-4195-4	1.5	0.12512508034706116
abbauen	2532889X_1967-10-17_01_088.tcf.xml-28-5	26120215_1957_03_12_01_174.tcf.xml-16-10	4.0	0.7932877540588379
abbauen	2532889X_1967-10-17_01_088.tcf.xml-28-5	davidis_kochbuch_1849-4797-34	1.5	0.12710952758789062
abbauen	2532889X_1969-06-05_01_127.tcf.xml-12-17	26120215_1963_02_10_01_145.tcf.xml-31-23	3.0	0.9331339597702026
abbauen	2532889X_1969-06-05_01_127.tcf.xml-12-17	brehm_thierleben06_1869-15516-1	1.0	0.35775527358055115
abbauen	2532889X_1985-01-10_01_081.tcf.xml-5-20	brehm_thierleben06_1869-15516-1	2.0	0.3622809946537018
abbauen	26120215_1946_11_05_01_038.tcf.xml-10-60	brehm_thierleben06_1869-15516-1	2.0	0.4991491436958313
abbauen	26120215_1946_11_05_01_038.tcf.xml-10-60	davidis_kochbuch_1849-2034-12	1.5	0.21871519088745117
abbauen	26120215_1946_12_21_01_040.tcf.xml-7-5	26120215_1963_02_10_01_145.tcf.xml-31-23	2.0	0.8349790573120117
