lemma	identifier1	identifier2	judgment	mapped_label	cosine_similarity
verbauen	26120215_1970_06_06_01_226.tcf.xml-9-18	grimm_odenwald_1843-772-30	4.0	3	0.6674612760543823
verbauen	26120215_1971_02_17_01_098.tcf.xml-44-26	beck_eisen02_1895-10021-86	3.0	2	0.5210159420967102
verbauen	26120215_1971_02_17_01_098.tcf.xml-44-26	erbkam_tagebuch01_1842-2148-15	2.0	2	0.4279749095439911
verbauen	26120215_1976_10_16_01_084.tcf.xml-46-18	26120215_1987_08_24_01_100.tcf.xml-8-13	1.0	1	0.2494138777256012
verbauen	26120215_1976_10_16_01_084.tcf.xml-46-18	wilamowitz_aristoteles01_1893-1257-25	2.0	1	0.30733123421669006
verbauen	26120215_1980_03_25_01_207.tcf.xml-41-26	26120215_1989_12_02_01_115.tcf.xml-67-22	4.0	3	0.5811287760734558
verbauen	26120215_1980_08_06_01_036.tcf.xml-8-8	wilamowitz_aristoteles01_1893-1257-25	2.0	3	0.6359378099441528
verbauen	26120215_1983_01_28_01_048.tcf.xml-9-17	jhering_recht0201_1854-1168-54	1.0	2	0.46437156200408936
verbauen	26120215_1983_03_18_01_042.tcf.xml-22-28	jhering_recht0201_1854-1168-54	1.0	2	0.5073808431625366
verbauen	26120215_1983_03_18_01_042.tcf.xml-22-28	rhode_schall_1800-206-23	3.0	3	0.5803424119949341
verbauen	26120215_1983_08_01_01_038.tcf.xml-13-15	raabe_akten_1896-1984-9	3.0	3	0.682536244392395
verbauen	26120215_1985_08_05_01_061.tcf.xml-14-33	brehm_thierleben04_1867-19541-39	1.0	1	0.29172706604003906
verbauen	26120215_1985_08_05_01_061.tcf.xml-14-33	erbkam_tagebuch01_1842-2148-15	2.0	2	0.4113729000091553
verbauen	26120215_1985_08_05_01_061.tcf.xml-14-33	jhering_recht0201_1854-1219-19	1.0	2	0.3755257725715637
verbauen	26120215_1985_08_05_01_061.tcf.xml-14-33	kretzer_timpe_1888-1174-6	2.0	1	0.2956963777542114
verbauen	26120215_1987_08_24_01_100.tcf.xml-8-13	paul_titan01_1800-438-57	2.0	2	0.5101840496063232
verbauen	26120215_1989_12_02_01_115.tcf.xml-67-22	berlepsch_alpen_1861-1899-22	2.0	1	0.31240516901016235
verbauen	26120215_1989_12_02_01_115.tcf.xml-67-22	fontane_brandenburg01_1862-1647-10	1.0	1	0.18680904805660248
verbauen	26120215_1989_12_02_01_115.tcf.xml-67-22	jhering_recht0201_1854-1219-19	1.0	1	0.2699744403362274
verbauen	26120215_1989_12_02_01_115.tcf.xml-67-22	scheffel_ekkehard_1855-5687-14	2.0	2	0.3335234522819519
verbauen	26120215_1989_12_02_01_115.tcf.xml-67-22	wilamowitz_aristoteles01_1893-1257-25	2.0	2	0.34435009956359863
verbauen	26120215_1989_12_20_01_148.tcf.xml-16-6	wilamowitz_aristoteles01_1893-1257-25	1.0	2	0.41751137375831604
verbauen	beck_eisen01_1884-1622-4	steub_tirol_1846-7117-15	1.0	3	0.5654315948486328
verbauen	berlepsch_alpen_1861-1899-22	kretzer_timpe_1888-1174-6	3.0	2	0.37348073720932007
verbauen	brehm_thierleben05_1869-9887-58	burckhardt_cicerone_1855-5496-5	1.0	1	0.22466954588890076
verbauen	brehm_thierleben05_1869-9887-58	stifter_nachsommer02_1857-763-6	3.0	1	0.1613745093345642
verbauen	burckhardt_cicerone_1855-1564-17	erbkam_tagebuch03_1844-73-16	3.0	4	0.8403657674789429
verbauen	burckhardt_cicerone_1855-1564-17	hug_familie_1896-2798-19	2.0	2	0.3697874844074249
verbauen	burckhardt_cicerone_1855-1564-17	raabe_akten_1896-1533-18	2.0	2	0.4518394470214844
verbauen	burckhardt_cicerone_1855-2153-6	justi_velazquez01_1888-3086-9	4.0	4	0.892695426940918
verbauen	burckhardt_cicerone_1855-2153-6	raabe_akten_1896-1984-9	2.0	3	0.5652724504470825
verbauen	burckhardt_cicerone_1855-2153-6	stifter_nachsommer02_1857-763-6	3.0	3	0.7146226763725281
verbauen	burckhardt_cicerone_1855-2765-14	wilamowitz_aristoteles01_1893-1257-25	4.0	3	0.7226831912994385
verbauen	burckhardt_cicerone_1855-3805-7	huber_reisejournal_1811-1322-16	4.0	4	0.7605888247489929
verbauen	burckhardt_cicerone_1855-3805-7	lehnert_seehaefen01_1891-751-11	4.0	4	0.7499868273735046
verbauen	burckhardt_cicerone_1855-3805-7	nn_nrhz231b_1849-209-18	1.0	2	0.4271693825721741
verbauen	burckhardt_cicerone_1855-5496-5	huber_reisejournal_1811-1322-16	4.0	3	0.6801219582557678
verbauen	burckhardt_cicerone_1855-590-18	nn_nrhz231b_1849-209-18	3.0	2	0.36628228425979614
verbauen	erbkam_tagebuch01_1842-2148-15	paul_titan01_1800-577-47	4.0	4	0.8458096981048584
verbauen	erbkam_tagebuch03_1844-270-13	huber_reisejournal_1811-1322-16	2.0	3	0.6620542407035828
verbauen	erbkam_tagebuch03_1844-270-13	jhering_recht0201_1854-1168-54	4.0	4	0.7903023958206177
verbauen	erbkam_tagebuch03_1844-73-16	wanderley_bauconstructionslehre01_1877-1615-66	3.0	4	0.796317458152771
verbauen	fontane_brandenburg01_1862-1647-10	menzel_literatur01_1828-1481-41	1.0	1	0.3022834062576294
verbauen	fontane_brandenburg01_1862-1647-10	seume_syrakus_1803-3164-12	1.0	1	0.26372528076171875
verbauen	fontane_brandenburg01_1862-1647-10	wilamowitz_aristoteles01_1893-1257-25	3.0	1	0.29675835371017456
verbauen	grimm_odenwald_1843-772-30	immermann_muenchhausen04_1839-1061-40	2.0	3	0.6691648960113525
verbauen	grimm_odenwald_1843-772-30	jhering_recht0201_1854-1168-54	3.0	4	0.8265482187271118
verbauen	grimm_odenwald_1843-772-30	savigny_system04_1841-2094-11	4.0	3	0.6789653301239014
verbauen	grimm_odenwald_1843-772-30	wilamowitz_aristoteles01_1893-1257-25	3.0	4	0.8020690083503723
verbauen	huber_reisejournal_1811-1322-16	varnhagen_denkwuerdigkeiten03_1838-920-11	2.0	3	0.5897977352142334
verbauen	hug_familie_1896-2798-19	justi_velazquez01_1888-3086-9	3.0	2	0.36276355385780334
verbauen	immermann_muenchhausen04_1839-1061-40	lehnert_seehaefen02_1892-5502-17	4.0	4	0.8530904650688171
verbauen	jhering_recht0201_1854-1168-54	justi_velazquez01_1888-3086-9	2.0	3	0.6281241774559021
verbauen	jhering_recht0201_1854-1168-54	menzel_literatur02_1828-1230-53	3.0	2	0.50032639503479
verbauen	jhering_recht0201_1854-1168-54	pueckler_briefe03_1831-457-17	1.0	2	0.5344523191452026
verbauen	jhering_recht0201_1854-1168-54	scheffel_ekkehard_1855-5687-14	1.0	2	0.5037913918495178
verbauen	jhering_recht0201_1854-1168-54	wanderley_bauconstructionslehre01_1877-1816-16	4.0	4	0.7787890434265137
verbauen	jhering_recht0201_1854-1570-10	wilamowitz_aristoteles01_1893-1257-25	1.0	3	0.5632177591323853
verbauen	justi_velazquez01_1888-3086-9	paul_titan01_1800-577-47	3.0	3	0.6218898892402649
verbauen	justi_velazquez01_1888-3086-9	raabe_akten_1896-1533-31	2.0	2	0.5148743987083435
verbauen	kretzer_timpe_1888-1174-6	raabe_akten_1896-1533-31	3.0	3	0.6553992629051208
verbauen	lehnert_seehaefen01_1891-751-11	raabe_akten_1896-1984-9	2.0	2	0.47347432374954224
verbauen	lehnert_seehaefen01_1891-751-11	savigny_system04_1841-2094-11	1.0	3	0.6048094630241394
verbauen	menzel_literatur01_1828-1481-41	poelitz_poetik_1825-3203-5	2.0	3	0.7355992794036865
verbauen	nn_nrhz231b_1849-209-18	raabe_akten_1896-1984-9	2.0	2	0.4950139820575714
verbauen	poelitz_poetik_1825-3203-5	raabe_akten_1896-1984-9	3.0	3	0.6075589656829834
verbauen	raabe_akten_1896-1533-18	varnhagen_denkwuerdigkeiten03_1838-920-11	2.0	2	0.5249451398849487
verbauen	raabe_akten_1896-1984-9	stifter_nachsommer02_1857-763-6	2.0	2	0.4392072558403015
verbauen	savigny_system04_1841-2094-11	wanderley_bauconstructionslehre01_1877-1816-16	4.0	2	0.5225728750228882
verbauen	varnhagen_denkwuerdigkeiten03_1838-920-11	wilamowitz_aristoteles01_1893-1257-25	4.0	3	0.6619112491607666
vergönnen	2532889X_1950-06-06_01_010.tcf.xml-21-15	2532889X_1970-11-14_01_1204.tcf.xml-63-11	4.0	4	0.7708046436309814
vergönnen	2532889X_1950-12-22_01_060.tcf.xml-7-38	2532889X_1954-08-03_01_034.tcf.xml-10-18	4.0	4	0.9290890693664551
vergönnen	2532889X_1951-01-05_01_098.tcf.xml-3-26	arent_dichtercharaktere_1885-2171-20	3.0	3	0.7433443665504456
vergönnen	2532889X_1951-04-12_01_031.tcf.xml-2-12	2532889X_1970-12-12_01_149.tcf.xml-22-18	4.0	4	0.976472020149231
vergönnen	2532889X_1951-10-19_01_042.tcf.xml-10-4	otto_schloss02_1846-411-28	4.0	3	0.5852525234222412
vergönnen	2532889X_1954-06-15_01_064.tcf.xml-11-5	mommsen_roemische03_1856-5663-52	4.0	4	0.9540174603462219
vergönnen	2532889X_1956-07-21_01_022.tcf.xml-12-8	bechstein_dunkelgraf_1854-321-6	3.0	4	0.7792342901229858
vergönnen	2532889X_1956-09-27_01_012.tcf.xml-3-22	26120215_1981_05_06_01_075.tcf.xml-3-18	4.0	4	0.9010757803916931
vergönnen	2532889X_1960-01-30_01_111.tcf.xml-13-14	2532889X_1973-07-24_01_027.tcf.xml-15-13	4.0	4	0.9346542954444885
vergönnen	2532889X_1960-09-11_01_086.tcf.xml-16-4	burckhardt_cicerone_1855-11334-20	4.0	4	0.9098864793777466
vergönnen	2532889X_1962-03-07_01_114.tcf.xml-7-17	26120215_1959_02_10_01_169.tcf.xml-9-4	4.0	4	0.8627520799636841
vergönnen	2532889X_1963-06-05_01_050.tcf.xml-12-24	2532889X_1980-12-08_01_063.tcf.xml-42-4	4.0	4	0.9498581886291504
vergönnen	2532889X_1966-05-12_01_296.tcf.xml-5-5	26120215_1958_11_16_02_213.tcf.xml-27-19	4.0	4	0.8669055700302124
vergönnen	2532889X_1967-08-15_01_162.tcf.xml-37-43	wolff_ausverkauf_1824-429-1	4.0	2	0.5179912447929382
vergönnen	2532889X_1968-04-27_01_418.tcf.xml-118-21	burckhardt_cicerone_1855-11334-20	4.0	4	0.9329434633255005
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	2532889X_1973-04-07_01_532.tcf.xml-7-12	4.0	4	0.8954452276229858
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	26120215_1990_03_08_01_244.tcf.xml-40-4	4.0	4	0.7496567964553833
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	bechstein_dunkelgraf_1854-321-6	4.0	4	0.8938542008399963
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	beyer_poetik02_1883-3859-8	4.0	1	0.31297436356544495
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	heffter_voelkerrecht_1844-1156-19	3.0	2	0.5147935748100281
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	ranke_reformation02_1839-1600-14	4.0	3	0.6180132627487183
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	schroeder_logik03_1895-6062-19	4.0	4	0.8667246699333191
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	schwab_sagen03_1840-1969-2	4.0	2	0.44826430082321167
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	schwab_sagen03_1840-4751-17	4.0	4	0.9035061001777649
vergönnen	2532889X_1968-11-24_01_106.tcf.xml-32-5	wolff_ausverkauf_1824-429-1	3.0	2	0.38749516010284424
vergönnen	2532889X_1970-09-07_01_244.tcf.xml-3-4	bechstein_dunkelgraf_1854-321-6	4.0	4	0.9255243539810181
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	26120215_1958_11_16_02_213.tcf.xml-27-19	4.0	4	0.759283185005188
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	beyer_poetik03_1884-6614-36	4.0	4	0.7511386871337891
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	brunn_griechen02_1859-24-57	4.0	3	0.7386237382888794
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	hundtradowsky_judenschule01_1822-2510-44	3.0	3	0.5617421865463257
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	justi_velazquez02_1888-6387-32	3.0	3	0.7136860489845276
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	otto_schloss02_1846-411-28	3.0	2	0.5129803419113159
vergönnen	2532889X_1970-11-14_01_1204.tcf.xml-63-11	paul_titan03_1802-752-13	2.0	2	0.4298279285430908
vergönnen	2532889X_1970-12-12_01_149.tcf.xml-22-18	26120215_1959_02_10_01_169.tcf.xml-9-4	4.0	4	0.9378496408462524
vergönnen	2532889X_1970-12-12_01_149.tcf.xml-22-18	26120215_1964_08_16_01_143.tcf.xml-86-12	4.0	4	0.9636871814727783
vergönnen	2532889X_1970-12-12_01_149.tcf.xml-22-18	bechstein_dunkelgraf_1854-321-6	4.0	4	0.9411118030548096
vergönnen	2532889X_1970-12-12_01_149.tcf.xml-22-18	droste_gedichte_1844-4011-26	4.0	4	0.9000697731971741
vergönnen	2532889X_1970-12-12_01_149.tcf.xml-22-18	otto_schloss02_1846-411-28	4.0	3	0.606975793838501
vergönnen	2532889X_1971-03-06_01_244.tcf.xml-14-39	temme_volkssagen_1840-1739-3	3.0	4	0.783509373664856
vergönnen	2532889X_1973-07-24_01_027.tcf.xml-15-13	2532889X_1980-12-08_01_063.tcf.xml-42-4	4.0	4	0.9135595560073853
vergönnen	2532889X_1973-07-24_01_027.tcf.xml-15-13	26120215_1959_02_10_01_169.tcf.xml-9-4	4.0	4	0.9545218348503113
vergönnen	2532889X_1973-07-24_01_027.tcf.xml-15-13	26120215_1964_03_07_01_095.tcf.xml-25-18	4.0	4	0.9610850214958191
vergönnen	2532889X_1973-07-24_01_027.tcf.xml-15-13	chamberlain_grundlagen01_1899-4091-12	4.0	3	0.6713685989379883
vergönnen	2532889X_1973-07-24_01_027.tcf.xml-15-13	dahlmann_politik_1835-566-24	3.0	3	0.617740273475647
vergönnen	2532889X_1973-07-24_01_027.tcf.xml-15-13	nn_maehrisches108_1897-578-4	4.0	4	0.9313552975654602
vergönnen	2532889X_1979-11-30_01_225.tcf.xml-9-46	26120215_1981_05_06_01_075.tcf.xml-3-18	4.0	4	0.856643557548523
vergönnen	2532889X_1980-12-08_01_063.tcf.xml-42-4	2532889X_1984-03-27_01_203.tcf.xml-40-6	4.0	4	0.9223825931549072
vergönnen	2532889X_1980-12-08_01_063.tcf.xml-42-4	burckhardt_cicerone_1855-12618-27	4.0	4	0.9035263061523438
vergönnen	2532889X_1980-12-08_01_063.tcf.xml-42-4	kotzebue_schutzgeist_1814-336-11	4.0	4	0.7728606462478638
vergönnen	2532889X_1982-08-19_01_105.tcf.xml-8-13	26120215_1986_10_30_01_139.tcf.xml-22-22	4.0	4	0.777231752872467
vergönnen	2532889X_1985-12-27_01_104.tcf.xml-16-4	engel_poetik_1806-1480-10	4.0	4	0.7496011257171631
vergönnen	2532889X_1988-09-10_01_391.tcf.xml-16-30	bechstein_dunkelgraf_1854-321-6	4.0	4	0.9157230257987976
vergönnen	26120215_1946_09_28_01_038.tcf.xml-8-7	26120215_1955_06_24_01_156.tcf.xml-11-7	4.0	4	0.8966191411018372
vergönnen	26120215_1947_01_28_01_190.tcf.xml-5-3	arent_dichtercharaktere_1885-2171-20	4.0	2	0.5549114942550659
vergönnen	26120215_1948_07_01_01_183.tcf.xml-1-35	bechstein_dunkelgraf_1854-321-6	4.0	4	0.8166285157203674
vergönnen	26120215_1950_10_27_01_033.tcf.xml-18-9	brentano_kasperl_1838-292-34	4.0	3	0.6063672304153442
vergönnen	26120215_1951_06_30_01_028.tcf.xml-1-24	26120215_1955_06_24_01_156.tcf.xml-11-7	4.0	4	0.9433754682540894
vergönnen	26120215_1954_05_13_01_042.tcf.xml-26-10	26120215_1959_02_10_01_169.tcf.xml-9-4	4.0	4	0.9464222192764282
vergönnen	26120215_1955_06_24_01_156.tcf.xml-11-7	26120215_1966_11_26_01_085.tcf.xml-2-13	4.0	4	0.908765435218811
vergönnen	26120215_1955_06_24_01_156.tcf.xml-11-7	nn_nrhz133_1848-160-16	3.0	3	0.6805993318557739
vergönnen	26120215_1956_01_04_01_134.tcf.xml-28-3	bechstein_dunkelgraf_1854-321-6	4.0	4	0.8178451061248779
vergönnen	26120215_1957_11_24_02_015.tcf.xml-4-18	burckhardt_cicerone_1855-11334-20	3.0	4	0.8261675834655762
vergönnen	26120215_1959_02_10_01_169.tcf.xml-9-4	chamberlain_grundlagen01_1899-4091-12	3.0	3	0.6712087392807007
vergönnen	26120215_1959_02_10_01_169.tcf.xml-9-4	peschel_voelkerkunde_1874-6234-42	4.0	4	0.872222900390625
vergönnen	26120215_1962_12_31_01_092.tcf.xml-24-5	otto_schloss02_1846-411-28	3.0	3	0.6492302417755127
vergönnen	26120215_1966_11_26_01_085.tcf.xml-2-13	hoffmann_nachtstuecke02_1817-1086-3	4.0	3	0.7191969156265259
vergönnen	26120215_1967_06_17_01_182.tcf.xml-6-10	peschel_voelkerkunde_1874-6234-42	4.0	4	0.9291810989379883
vergönnen	26120215_1981_05_06_01_075.tcf.xml-3-18	26120215_1984_03_07_01_089.tcf.xml-6-4	4.0	4	0.8855623602867126
vergönnen	26120215_1981_05_06_01_075.tcf.xml-3-18	dahlmann_politik_1835-1517-20	4.0	2	0.5110299587249756
vergönnen	26120215_1990_03_08_01_244.tcf.xml-40-4	mommsen_roemische02_1855-3414-27	4.0	3	0.7360711097717285
vergönnen	26120215_1990_03_08_01_244.tcf.xml-40-4	saar_novellen_1877-212-4	4.0	4	0.8111522197723389
vergönnen	26120215_1990_03_08_01_244.tcf.xml-40-4	tieck_phantasus03_1816-8117-18	4.0	4	0.8060005307197571
vergönnen	alexis_ruhe01_1852-495-6	arent_dichtercharaktere_1885-2171-20	4.0	3	0.6157041788101196
vergönnen	alexis_ruhe02_1852-2426-18	engel_poetik_1806-1480-10	4.0	4	0.842227578163147
vergönnen	arent_dichtercharaktere_1885-2171-20	engel_poetik_1806-1480-10	3.0	3	0.7295430302619934
vergönnen	arent_dichtercharaktere_1885-2171-20	robert_griechische_1881-1135-54	4.0	3	0.7148864269256592
vergönnen	arent_dichtercharaktere_1885-2171-20	tieck_phantasus02_1812-9685-30	4.0	3	0.6665099263191223
vergönnen	bechstein_dunkelgraf_1854-321-6	burckhardt_cicerone_1855-11334-20	4.0	4	0.9713572263717651
vergönnen	bechstein_dunkelgraf_1854-321-6	steinen_naturvoelker_1894-828-7	4.0	4	0.8764177560806274
vergönnen	chamberlain_grundlagen01_1899-4091-12	hoffmann_elixiere02_1816-1683-1	4.0	3	0.5952597856521606
vergönnen	chamberlain_grundlagen01_1899-4091-12	nn_nrhz157b_1848-82-5	4.0	3	0.7203691601753235
vergönnen	chamberlain_grundlagen01_1899-4091-12	otto_schloss02_1846-411-28	4.0	4	0.8802597522735596
vergönnen	grillparzer_sappho_1819-2339-4	otto_schloss02_1846-411-28	4.0	4	0.771030068397522
vergönnen	jung_lebensgeschichte_1835-7888-30	otto_schloss02_1846-411-28	3.0	3	0.6457222700119019
vergönnen	peschel_voelkerkunde_1874-6234-42	vischer_auch01_1879-2038-96	4.0	4	0.8468183875083923
vergönnen	tieck_phantasus02_1812-9685-30	wolff_ausverkauf_1824-429-1	4.0	2	0.5528277158737183
voranstellen	2532889X_1947-02-06_01_119.tcf.xml-4-17	2532889X_1957-09-28_01_250.tcf.xml-7-11	4.0	4	0.7998405694961548
voranstellen	2532889X_1947-12-12_01_032.tcf.xml-45-25	hc_1050205_1848-289-44	4.0	4	0.8561272621154785
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	26120215_1990_05_02_01_351.tcf.xml-3-3	2.0	2	0.3864223062992096
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	drude_pflanzengeographie_1890-3076-5	3.0	4	0.7980554699897766
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	schroeder_logik03_1895-2085-47	3.0	2	0.5102027654647827
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	2532889X_1954-02-13_01_015.tcf.xml-11-4	3.0	4	0.8935633301734924
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	2532889X_1965-05-24_01_149.tcf.xml-21-3	4.0	3	0.5862827301025391
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	2532889X_1985-03-29_01_128.tcf.xml-5-32	3.0	4	0.8994061946868896
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	26120215_1949_03_30_01_038.tcf.xml-42-32	3.0	2	0.5141350030899048
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	drude_pflanzengeographie_1890-2685-1	3.0	3	0.6401029229164124
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	hc_1050205_1848-289-44	3.0	4	0.7819298505783081
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	schroeder_logik03_1895-1006-4	3.0	3	0.6080677509307861
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	schroeder_logik03_1895-4680-19	4.0	3	0.6650986075401306
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	schroeder_logik03_1895-6015-28	2.0	2	0.5069233179092407
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	vischer_aesthetik030204_1857-2262-75	3.0	3	0.7184555530548096
voranstellen	2532889X_1950-09-26_01_040.tcf.xml-4-24	schroeder_logik03_1895-5738-28	2.0	3	0.6773285865783691
voranstellen	2532889X_1954-02-13_01_015.tcf.xml-11-4	2532889X_1988-04-02_01_128.tcf.xml-12-12	3.0	3	0.5847010612487793
voranstellen	2532889X_1954-02-13_01_015.tcf.xml-11-4	26120215_1954_08_26_01_330.tcf.xml-15-7	4.0	4	0.870613694190979
voranstellen	2532889X_1954-02-13_01_015.tcf.xml-11-4	26120215_1955_04_23_01_007.tcf.xml-11-25	4.0	4	0.8036021590232849
voranstellen	2532889X_1954-02-13_01_015.tcf.xml-11-4	26120215_1981_08_19_01_089.tcf.xml-9-6	4.0	4	0.8002834320068359
voranstellen	2532889X_1954-02-13_01_015.tcf.xml-11-4	hc_1050205_1848-289-44	3.0	3	0.5850210785865784
voranstellen	2532889X_1954-10-12_01_111.tcf.xml-22-53	hc_1050205_1848-289-44	4.0	4	0.9298246502876282
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	2532889X_1958-10-16_01_021.tcf.xml-4-6	3.0	4	0.8497320413589478
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	2532889X_1962-03-10_01_168.tcf.xml-14-30	4.0	4	0.7954325675964355
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	2532889X_1980-02-26_01_072.tcf.xml-12-15	4.0	4	0.8442848920822144
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	26120215_1949_03_30_01_038.tcf.xml-42-32	3.0	3	0.6131937503814697
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	schroeder_logik01_1890-9083-7	4.0	3	0.6527518033981323
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	schroeder_logik0201_1891-1053-17	4.0	4	0.7655736207962036
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	strauss_jesus02_1836-1532-27	3.0	4	0.7717040181159973
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11	wundt_medizinische_1867-8775-27	4.0	4	0.8730224967002869
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	2532889X_1989-10-21_01_455.tcf.xml-1-40	4.0	3	0.748016893863678
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	26120215_1961_02_09_01_239.tcf.xml-2-11	3.0	3	0.6122620701789856
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	hc_1050205_1848-289-44	4.0	4	0.9141451120376587
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	klein_riemann_1882-237-21	3.0	3	0.652877688407898
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	natorp_sozialpaedagogik_1899-2870-4	4.0	4	0.7553449869155884
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	schauberg_freimaurerei03_1863-1785-51	3.0	3	0.6223714351654053
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	vischer_aesthetik030203_1854-1465-12	4.0	4	0.7983254194259644
voranstellen	2532889X_1959-01-25_01_024.tcf.xml-4-17	schroeder_logik03_1895-4680-19	3.0	2	0.5259559154510498
voranstellen	2532889X_1962-03-10_01_168.tcf.xml-14-30	26120215_1959_08_21_01_212.tcf.xml-12-23	4.0	4	0.9298008680343628
voranstellen	2532889X_1963-03-31_01_050.tcf.xml-9-12	26120215_1987_04_18_01_132.tcf.xml-9-8	4.0	4	0.918896496295929
voranstellen	2532889X_1963-05-26_01_089.tcf.xml-6-16	2532889X_1985-03-29_01_128.tcf.xml-5-32	3.0	4	0.8858544826507568
voranstellen	2532889X_1963-08-25_01_067.tcf.xml-6-18	brunner_rechtsgeschichte01_1887-7855-8	4.0	4	0.8193540573120117
voranstellen	2532889X_1968-02-25_01_053.tcf.xml-4-31	heffter_voelkerrecht_1844-934-24	4.0	4	0.8197585940361023
voranstellen	2532889X_1969-08-21_01_157.tcf.xml-53-16	26120215_1960_11_04_01_073.tcf.xml-15-6	3.0	4	0.8585309982299805
voranstellen	2532889X_1972-03-18_01_325.tcf.xml-14-25	2532889X_1985-03-29_01_128.tcf.xml-5-32	3.0	3	0.595543622970581
voranstellen	2532889X_1978-07-10_01_231.tcf.xml-15-20	26120215_1960_11_25_01_150.tcf.xml-12-67	3.0	4	0.8327221870422363
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	26120215_1986_06_26_01_076.tcf.xml-12-12	4.0	4	0.8405505418777466
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	beck_eisen02_1895-15-9	3.0	4	0.8052120208740234
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	brunner_rechtsgeschichte02_1892-10933-13	2.0	2	0.476021945476532
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	carus_zoologie_1872-8562-20	2.0	3	0.6027016639709473
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	ranke_reformation04_1843-3688-75	2.0	4	0.7524728178977966
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	schroeder_logik03_1895-6015-28	2.0	2	0.48397311568260193
voranstellen	2532889X_1980-08-02_01_254.tcf.xml-20-1	schroeder_logik03_1895-5738-28	3.0	2	0.5209019184112549
voranstellen	2532889X_1980-10-15_01_049.tcf.xml-44-8	26120215_1981_08_19_01_089.tcf.xml-9-6	3.0	4	0.8361255526542664
voranstellen	2532889X_1981-10-24_01_436.tcf.xml-25-13	brunner_rechtsgeschichte01_1887-7855-8	4.0	4	0.8493156433105469
voranstellen	2532889X_1982-06-07_01_174.tcf.xml-3-16	huber_verkehr_1893-317-12	3.0	2	0.44158923625946045
voranstellen	2532889X_1983-08-31_01_226.tcf.xml-6-27	26120215_1986_06_26_01_076.tcf.xml-12-12	4.0	4	0.8529438972473145
voranstellen	2532889X_1985-03-29_01_128.tcf.xml-5-32	baumgart_poetik_1887-24-13	3.0	2	0.5047132968902588
voranstellen	2532889X_1985-03-29_01_128.tcf.xml-5-32	schmoller_kleingewerbe_1870-6005-25	2.0	3	0.6342545747756958
