lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
stroke_vb	vvg	1997	2	fic_1997_42343.txt-223-110	 	poncho and gauzy skirt and cut away her leotard and underthings and raped her, which given the kind of surreal clarity of sensuous discernment she was experiencing in her state of total focus imagine what this must have felt like for her, being raped in the gravel by a weeping psychotic whose knife's butt jabs you on every thrust, and the sound of bees and meadow-birds and the distant whisper of the interstate and his machete clanking dully in the stone on every thrust, she claiming it took no effort of will to hold him as he wept and gibbered as he raped her and stroking the back of his head and whispering small little consolatory syllables in a soothing maternal singsong.	570:578	0:682	poncho and gauzy skirt and cut away her leotard and underthings and raped her , which given the kind of surreal clarity of sensuous discernment she was experiencing in her state of total focus imagine what this must have felt like for her , being raped in the gravel by a weeping psychotic whose knife 's butt jabs you on every thrust , and the sound of bees and meadow-birds and the distant whisper of the interstate and his machete clanking dully in the stone on every thrust , she claiming it took no effort of will to hold him as he wept and gibbered as he raped her and stroking the back of his head and whispering small little consolatory syllables in a soothing maternal singsong .	110	0:128	poncho and gauzy skirt and cut away her leotard and underthings and rape her , which give the kind of surreal clarity of sensuous discernment she be experience in her state of total focus imagine what this must have feel like for her , be rape in the gravel by a weeping psychotic whose knife 's butt jab you on every thrust , and the sound of bee and meadow-birds and the distant whisper of the interstate and his machete clank dully in the stone on every thrust , she claim it take no effort of will to hold him as he weep and gibber as he rape her and stroke the back of his head and whisper small little consolatory syllable in a soothing maternal singsong .	nn1 cc jj nn1 cc vv0_vvn rl appge nn1 cc nn2 cc vvd@_vvn ppho1 y ddq jj@ at nn1 io jj nn1 io jj nn1 pphs1 vbdz vvg ii_rp@ appge nn1 io jj_nn1 nn1 vv0 ddq dd1 vm vhi vvn ii_jj@_vv0@ if ppho1 y vbg vvn ii at nn1 ii at1 jj_nn1 nn1@ ddqge nn1 ge nn1 vvz ppy ii_rp@ at1 nn1 y cc at nn1 io nn2 cc nn2 cc at jj nn1 io at jj cc appge nn1 vvg rr ii at nn1 ii at1 nn1 y pphs1 vvg pph1 vvd at nn1 io nn1@ to vvi ppho1 csa pphs1 vvd cc vvd csa pphs1 vvd@ ppho1 cc vvg at nn1 io appge nn1 cc vvg_jj@ jj jj_rr jj nn2 ii at1 jj jj nn1 y
stroke_vb	vv0	1982	2	nf_1982_773998.txt-170-5	 	Wipe off the oil and stroke a finger towards the edge on the other side.	21:27	0:72	Wipe off the oil and stroke a finger towards the edge on the other side .	5	0:16	wipe off the oil and stroke a finger towards the edge on the other side .	vv0 rp_ii at nn1 cc vv0 at1 nn1 ii at nn1 ii at jj nn1 y
stroke_vb	vvn@	1962	2	fic_1962_10423.txt-17-48	 	Even remembering the excavations and the swarmed signs of contractors, even forcibly recalling the scores of families who were inside it going through their daily paces like tidy, trotting simulacra of each other, it was hard to believe that the whole organism had not been stroked from a lamp.	274:281	0:294	Even remembering the excavations and the swarmed signs of contractors , even forcibly recalling the scores of families who were inside it going through their daily paces like tidy , trotting simulacra of each other , it was hard to believe that the whole organism had not been stroked from a lamp .	48	0:53	even remember the excavation and the swarm sign of contractor , even forcibly recall the score of family who be inside it go through their daily paces like tidy , trot simulacra of each other , it be hard to believe that the whole organism have not be stroke from a lamp .	rr vvg at nn2 cc at jj@ nn2 io nn2 y rr rr vvg at nn2 io nn2 pnqs vbdr rl_ii pph1 vvg ii_rp@ appge jj_nn1@ nn2_vvz ii jj y vvg_jj@ nn1 io ppx221 ppx222 y pph1 vbdz jj to vvi cst at jj nn1 vhd xx vbn vvn@ ii at1 nn1 y
stroke_vb	vvd	2003	2	fic_2003_30371.txt-32-1	 	She stroked him, without looking at him, she was looking out to sea, and then from time to time at the man.	4:11	0:107	She stroked him , without looking at him , she was looking out to sea , and then from time to time at the man .	1	0:26	she stroke him , without look at him , she be look out to sea , and then from time to time at the man .	pphs1 vvd ppho1 y iw vvg ii ppho1 y pphs1 vbdz vvg rp ii nn1 y cc rt rr41 rr42 rr43 rr44 ii at nn1 y
stroke_vb	vvg	1993	2	fic_1993_25023.txt-92-25	 	There was something almost sorrowful about the way he caressed her, big and angular though she was, the storm raging within them, stroking her head like that of a child who doesn't yet know that he's in for a major operation. "	130:138	0:227	There was something almost sorrowful about the way he caressed her , big and angular though she was , the storm raging within them , stroking her head like that of a child who does n't yet know that he 's in for a major operation . "	25	0:48	there be something almost sorrowful about the way he caress her , big and angular though she be , the storm rage within them , stroke her head like that of a child who do n't yet know that he be in for a major operation . "	ex vbdz pn1 rr jj ii at nn1 pphs1 vvd ppho1 y jj cc jj cs pphs1 vbdz y at nn1 vvg ii ppho2 y vvg appge nn1 ii dd1 io at1 nn1 pnqs vdz xx rr vvi cst pphs1 vbz rp@ if at1 jj nn1 y "
stroke_vb	vvg	1961	2	fic_1961_781982.txt-3975-4	 	He felt her fingers stroking him gently, reawakening the fires inside him.	20:28	0:74	He felt her fingers stroking him gently , reawakening the fires inside him .	4	0:14	he feel her finger stroke him gently , reawaken the fire inside him .	pphs1 vvd appge nn2 vvg ppho1 rr y vvg at nn2 ii ppho1 y
stroke_vb	vvg	1987	2	fic_1987_10753.txt-7542-13	 	We will simply have to take him along, " Cleophas decreed, stroking the now blissfully sleeping head. "	59:67	0:103	We will simply have to take him along , " Cleophas decreed , stroking the now blissfully sleeping head . "	13	0:21	we will simply have to take him along , " cleophas decree , stroke the now blissfully sleep head . "	ppis2 vm rr vhi to vvi ppho1 rp y " np2_nn2@ vvd y vvg at rt rr jj_vvg nn1 y "
stroke_vb	vvd	1962	2	fic_1962_10417.txt-6736-10	 	Her hands then flew to her own breasts and she stroked them up and down, her face pained and thoughtful.	47:54	0:104	Her hands then flew to her own breasts and she stroked them up and down , her face pained and thoughtful .	10	0:22	her hand then fly to her own breast and she stroke them up and down , her face pained and thoughtful .	appge nn2 rt vvd ii appge da nn2 cc pphs1 vvd ppho2 rp cc rp y appge nn1 jj_vvd@ cc jj y
stroke_vb	vvd	1976	2	fic_1976_10614.txt-2591-10	 	from a pan, while Justine crouched beside them and stroked their tufted spines.	51:58	0:79	from a pan , while Justine crouched beside them and stroked their tufted spines .	10	0:15	from a pan , while justine crouch beside them and stroke their tufted spine .	ii at1 nn1 y cs np1 vvd ii ppho2 cc vvd appge jj nn2 y
stroke_vb	vv0	2005	2	fic_2005_50610.txt-209-6	 	I think ofthat, as I stroke the side of her face, near the temple, where I'd have to put the bullet.	21:27	0:100	I think ofthat , as I stroke the side of her face , near the temple , where I 'd have to put the bullet .	6	0:26	i think ofthat , as i stroke the side of her face , near the temple , where i have have to put the bullet .	ppis1 vv0 nn1_vv0 y csa ppis1 vv0 at nn1 io appge nn1 y ii at nn1 y cs_rrq ppis1 vm vhi to vvi at nn1 y
stroke_vb	vv0	1972	2	fic_1972_780113.txt-239-32	 	his wits, he suddenly produced his knife with which, turning the point upon himself, he made three short strokes upon the left side of his face and one long stroke along.	157:163	0:170	his wits , he suddenly produced his knife with which , turning the point upon himself , he made three short strokes upon the left side of his face and one long stroke along .	32	0:35	his wit , he suddenly produce his knife with which , turn the point upon himself , he make three short stroke upon the left side of his face and one long stroke along .	appge nn2 y pphs1 rr vvd_vvn appge nn1 iw ddq y vvg at nn1 ii ppx1 y pphs1 vvd mc jj nn2 ii at jj nn1 io appge nn1 cc pn1 rr vv0 rp y
stroke_vb	vvg	1997	2	fic_1997_54713.txt-283-12	 	He reached over and drew her onto his lap, one hand stroking her hip under her running shorts. "	52:60	0:96	He reached over and drew her onto his lap , one hand stroking her hip under her running shorts . "	12	0:21	he reach over and draw her onto his lap , one hand stroke her hip under her run short . "	pphs1 vvd rp cc vvd ppho1 ii appge nn1 y mc1 nn1 vvg appge nn1 ii appge_ppho1 jj_nn1_vvg nn2 y "
stroke_vb	vvz	1970	2	fic_1970_16315.txt-3855-6	 	LOVELY MUSIC BEGINS WEAKLY, SHE STROKES HIS FACE IN RESPONSE.	32:39	0:61	LOVELY MUSIC BEGINS WEAKLY , SHE STROKES HIS FACE IN RESPONSE .	6	0:12	lovely music begin weakly , she stroke his face in response .	jj nn1 vvz rr_np1 y pphs1 vvz appge nn1 ii nn1 y
stroke_vb	vvd	1981	2	fic_1981_13679.txt-399-14	 	Her sturdy baby blue chassis, the way her motor purred when my fingers stroked her, the steady rhythm of her	71:78	0:108	Her sturdy baby blue chassis , the way her motor purred when my fingers stroked her , the steady rhythm of her	14	0:22	her sturdy baby blue chassis , the way her motor purr when my finger stroke her , the steady rhythm of her	appge jj nn1 jj_nn1@ nn y at nn1 appge nn1 vvd cs_rrq appge nn2 vvd ppho1 y at jj nn1 io appge
stroke_vb	vvz	2001	2	fic_2001_28191.txt-201-2	 	Now she strokes red, yellow, and brown pigments into a thick smear of white lead paint on her palette until it turns a pale flesh color.	8:15	0:136	Now she strokes red , yellow , and brown pigments into a thick smear of white lead paint on her palette until it turns a pale flesh color .	2	0:29	now she stroke red , yellow , and brown pigment into a thick smear of white lead paint on her palette until it turn a pale flesh color .	rt pphs1 vvz jj_nn1 y jj_nn1@ y cc jj nn2 ii at1 jj nn1 io jj nn1 nn1_vv0 ii appge nn1 cs pph1 vvz at1 jj nn1 nn1 y
stroke_vb	vvi	2001	2	fic_2001_31325.txt-227-15	 	As if she had conjured it, Cam reached for her wrist and began to stroke it with his thumb.	66:72	0:91	As if she had conjured it , Cam reached for her wrist and began to stroke it with his thumb .	15	0:21	as if she have conjure it , cam reach for her wrist and begin to stroke it with his thumb .	cs21 cs22 pphs1 vhd vvn pph1 y np1 vvd if appge nn1 cc vvd to vvi pph1 iw appge nn1 y
stroke_vb	vvi	2000	2	mag_2000_403485.txt-34-7	 	I took her hand and began to stroke it, and Irish began doing the same on the boy's soaked and shivering shoulder. "	29:35	0:116	I took her hand and began to stroke it , and Irish began doing the same on the boy 's soaked and shivering shoulder . "	7	0:26	i take her hand and begin to stroke it , and irish begin do the same on the boy 's soaked and shiver shoulder . "	ppis1 vvd appge nn1 cc vvd to vvi pph1 y cc jj vvd vdg at da ii at nn1 ge_vbz jj_vvn@ cc vvg_jj@ nn1 y "
stroke_vb	vvd	2002	2	fic_2002_30470.txt-814-17	 	Gladys stared at Elisha in his death chair, put her hand on his forehead, and stroked the hair off his face.	78:85	0:108	Gladys stared at Elisha in his death chair , put her hand on his forehead , and stroked the hair off his face .	17	0:24	gladys stare at elisha in his death chair , put her hand on his forehead , and stroke the hair off his face .	np1 vvd ii np1 ii appge nn1 nn1 y vvd_vv0 appge nn1 ii appge nn1 y cc vvd at nn1 ii_rp appge nn1 y
stroke_vb	vvg	1961	2	fic_1961_781982.txt-8740-11	 	She looked down into Rina's eyes, her fingers lightly stroking her daughter's cheek. "	54:62	0:86	She looked down into Rina 's eyes , her fingers lightly stroking her daughter 's cheek . "	11	0:18	she look down into rina 's eye , her finger lightly stroke her daughter 's cheek . "	pphs1 vvd rp ii np1 ge nn2 y appge nn2 rr vvg appge nn1 ge nn1 y "
stroke_vb	vvg	2003	2	fic_2003_48737.txt-205-14	 	I have everyone's attention, all except the woman in the far corner stroking the sleeping boy's hair.	68:76	0:101	I have everyone 's attention , all except the woman in the far corner stroking the sleeping boy 's hair .	14	0:21	i have everyone 's attention , all except the woman in the far corner stroke the sleep boy 's hair .	ppis1 vh0 pn1 ge nn1 y db_rr@ ii_cs at nn1 ii at jj nn1 vvg at jj_nn1 nn1 ge nn1 y
stroke_vb	vvi	1993	2	fic_1993_53756.txt-435-6	 	doctor curved his hand up to stroke the soft dark skin around its nostrils and spoke to the horse in gentle nonsense syllables.	29:35	0:127	doctor curved his hand up to stroke the soft dark skin around its nostrils and spoke to the horse in gentle nonsense syllables .	6	0:24	doctor curve his hand up to stroke the soft dark skin around its nostril and speak to the horse in gentle nonsense syllable .	nn1 vvd@_vvn@ appge nn1 rp to vvi at jj jj_nn1 nn1 ii_rp appge nn2 cc vvd ii at nn1 ii jj nn1 nn2 y
stroke_vb	vvd	2003	2	fic_2003_29753.txt-4-1	 	She stroked his cheek gently with the back of her hand.	4:11	0:55	She stroked his cheek gently with the back of her hand .	1	0:12	she stroke his cheek gently with the back of her hand .	pphs1 vvd appge nn1 rr iw at nn1 io appge nn1 y
stroke_vb	vv0	1973	2	fic_1973_13612.txt-314-9	 	He gets so mad when I reach under and stroke that special place between his scrotum and his rectum.	38:44	0:99	He gets so mad when I reach under and stroke that special place between his scrotum and his rectum .	9	0:20	he get so mad when i reach under and stroke that special place between his scrotum and his rectum .	pphs1 vvz rg_rr jj cs ppis1 vv0 rp@ cc vv0 cst_dd1 jj nn1 ii appge nn1 cc appge nn1 y
stroke_vb	vvi	1997	2	fic_1997_54542.txt-116-23	 	If he does not come back (they are not divorced, not even legally separated), she knows she will never stroke a man's arm again, never tease	103:109	0:140	If he does not come back ( they are not divorced , not even legally separated ) , she knows she will never stroke a man 's arm again , never tease	23	0:32	if he do not come back ( they be not divorce , not even legally separate ) , she know she will never stroke a man 's arm again , never tease	cs pphs1 vdz xx vvi rp_nn1 y pphs2 vbr xx vvn_jj y xx rr rr vvn_jj y y pphs1 vvz pphs1 vm rr vvi at1 nn1 ge nn1 rt y rr vv0
stroke_vb	vvi	2006	2	mag_2006_381326.txt-6-18	 	" -- GEORGE W. BUSH, U.S. President, who turned 60 last week " I wanted to stroke him like a cat, and it came out in this gesture. "	75:81	0:132	" -- GEORGE W. BUSH , U.S. President , who turned 60 last week " I wanted to stroke him like a cat , and it came out in this gesture . "	18	0:33	" -- george <nul> bush , u.s.- president , who turn 60 last week " i want to stroke him like a cat , and it come out in this gesture . "	" zz np1 np1 np1 y np1 nn1 y pnqs vvd mc md nnt1 " ppis1 vvd to vvi ppho1 ii at1 nn1 y cc pph1 vvd rp ii dd1 nn1 y "
stroke_vb	vv0_nn1	2003	2	mag_2003_385345.txt-40-1	 	Yet stroke has no pink ribbon, no symbol to remind us of the risk, to teach us to protect ourselves, or to remember the lives damaged or lost.	4:10	0:142	Yet stroke has no pink ribbon , no symbol to remind us of the risk , to teach us to protect ourselves , or to remember the lives damaged or lost .	1	0:32	yet stroke have no pink ribbon , no symbol to remind us of the risk , to teach us to protect ourselves , or to remember the live damage or lose .	rr vv0_nn1 vhz at jj nn1 y at nn1 to vvi ppio2 io at nn1 y to vvi ppio2 to vvi ppx2 y cc to vvi at nn2 vvn cc vvd_vvn y
stroke_vb	vvd	1969	2	fic_1969_10520.txt-2929-7	 	When she didn't answer, he stroked her hair and said that he would get it for her.	27:34	0:82	When she did n't answer , he stroked her hair and said that he would get it for her .	7	0:20	when she do n't answer , he stroke her hair and say that he would get it for her .	cs_rrq pphs1 vdd xx vvi y pphs1 vvd appge nn1 cc vvd cst pphs1 vm vvi pph1 if ppho1 y
stroke_vb	vvg	1986	2	fic_1986_13384.txt-1051-4	 	DEBBY KRAAZ (While stroking DAD) He thinks you don't want to talk with him.	19:27	0:75	DEBBY KRAAZ ( While stroking DAD ) He thinks you do n't want to talk with him .	4	0:18	debby kraaz ( while stroke dad ) he think you do n't want to talk with him .	np1 np1_<sub> y cs vvg nn1 y pphs1 vvz ppy vd0 xx vvi to vvi iw ppho1 y
stroke_vb	vvg	2002	2	fic_2002_30275.txt-230-40	 	I have nothing to do with composing the recipes, and now that Lowell has mastered the computer, I sometimes don't even " " Tell her about tracking down the powdered rhino horn, " Kathryn says, stroking the collapsed kitten. "	193:201	0:225	I have nothing to do with composing the recipes , and now that Lowell has mastered the computer , I sometimes do n't even " " Tell her about tracking down the powdered rhino horn , " Kathryn says , stroking the collapsed kitten . "	40	0:46	i have nothing to do with compose the recipe , and now that lowell have master the computer , i sometimes do n't even " " tell her about track down the powdered rhino horn , " kathryn say , stroke the collapse kitten . "	ppis1 vh0 pn1 to vdi iw vvg at nn2 y cc cs21 cs22 np1 vhz vvn at nn1 y ppis1 rt vd0 xx rr " " vv0 ppho1 ii vvg@_nn1 rp_ii@ at jj nn nn1 y " np1 vvz y vvg at jj% nn1 y "
stroke_vb	vvz	1999	2	fic_1999_55365.txt-1124-1	 	He strokes the strings like a drum, beats them hard with his hand, up down up down I turn the tape player up that's right and then you're down some more son better watch your updown and then you're turned around.	3:10	0:212	He strokes the strings like a drum , beats them hard with his hand , up down up down I turn the tape player up that 's right and then you 're down some more son better watch your updown and then you 're turned around .	1	0:47	he stroke the string like a drum , beat them hard with his hand , up down up down i turn the tape player up that be right and then you be down some more son better watch your updown and then you be turn around .	pphs1 vvz at nn2 ii at1 nn1 y vvz ppho2 rr_jj iw appge nn1 y vv0%_rp rp rp rp ppis1 vv0 at nn1 nn1 ii@_rp dd1 vbz jj cc rt ppy vbr rp_ii@ dd dar nn1 rrr vvi appge nn1 cc rt ppy vbr vvn rp y
stroke_vb	vvd	1988	2	fic_1988_782036.txt-152-9	 	He sat at the foot of the bed and stroked his father's flinty shins.	34:41	0:68	He sat at the foot of the bed and stroked his father 's flinty shins .	9	0:16	he sit at the foot of the bed and stroke his father 's flinty shin .	pphs1 vvd ii at nn1 io at nn1 cc vvd appge nn1 ge jj_nn1 nn2 y
stroke_vb	vvd	1980	2	fic_1980_780046.txt-2845-1	 	She stroked his arm, and he shuddered again, but did not draw himself away.	4:11	0:75	She stroked his arm , and he shuddered again , but did not draw himself away .	1	0:17	she stroke his arm , and he shudder again , but do not draw himself away .	pphs1 vvd appge nn1 y cc pphs1 vvd rt y ccb vdd xx vvi ppx1 rl y
stroke_vb	vvd	1976	2	fic_1976_10607.txt-5541-21	 	the book from me and threw it across the room and sat down and took my head in her lap and stroked my face and hair.	91:98	0:116	the book from me and threw it across the room and sat down and took my head in her lap and stroked my face and hair .	21	0:27	the book from me and throw it across the room and sit down and take my head in her lap and stroke my face and hair .	at nn1 ii ppio1 cc vvd pph1 ii at nn1 cc vvd rp cc vvd appge nn1 ii appge nn1 cc vvd appge nn1 cc nn1 y
stroke_vb	vvd_vvn@	1993	2	fic_1993_1040085.txt-2467-14	 	With the best will in the world not to do so, Steve mentally stroked that skin with his gaze.	61:68	0:93	With the best will in the world not to do so , Steve mentally stroked that skin with his gaze .	14	0:21	with the best will in the world not to do so , steve mentally stroke that skin with his gaze .	iw at jjt nn1@ ii at nn1 xx to vdi rr y np1 rr vvd_vvn@ dd1_cst nn1_vv0@ iw appge nn1 y
stroke_vb	vvi	2000	2	fic_2000_30669.txt-189-9	 	Fisher, " he said, reaching up to stroke his friend, " I have to go back and help deliver that baby now.	34:40	0:104	Fisher , " he said , reaching up to stroke his friend , " I have to go back and help deliver that baby now .	9	0:26	fisher , " he say , reach up to stroke his friend , " i have to go back and help deliver that baby now .	np1 y " pphs1 vvd y vvg rp to vvi appge nn1 y " ppis1 vh0 to vvi rp cc vvi vvi dd1_cst nn1 rt y
stroke_vb	vvg	1976	2	fic_1976_10607.txt-1735-15	 	She and the nanny had always confined themselves to admonitions, and their own few stroking motions, from the shallow end.	83:91	0:122	She and the nanny had always confined themselves to admonitions , and their own few stroking motions , from the shallow end .	15	0:23	she and the nanny have always confine themselves to admonition , and their own few stroke motion , from the shallow end .	pphs1 cc at nn1 vhd rr vvn ppx2 ii nn2 y cc appge da da2 vvg nn2 y ii at jj nn1 y
stroke_vb	vvi	1995	2	fic_1995_52939.txt-476-5	 	She reached out cautiously to stroke the griffin's forehead.	30:36	0:60	She reached out cautiously to stroke the griffin 's forehead .	5	0:11	she reach out cautiously to stroke the griffin 's forehead .	pphs1 vvd rp rr to vvi at nn1 ge nn1 y
stroke_vb	vvd	1969	2	fic_1969_10518.txt-2267-33	 	I teased and stroked and manhandled the puss; he hissed, made to flee, flattened his ears, raked at me with claws concealed, gave in and purred when I stroked hisp181throat and belly.	151:158	0:183	I teased and stroked and manhandled the puss ; he hissed , made to flee , flattened his ears , raked at me with claws concealed , gave in and purred when I stroked hisp181throat and belly .	33	0:38	i tease and stroke and manhandle the puss ; he hiss , make to flee , flatten his ear , rake at me with claw conceal , give in and purr when i stroke hisp181throat and belly .	ppis1 vvd cc vvd cc vvd at nn1 y pphs1 vvd y vvd_vvn to vvi y vvd_vvn appge nn2 y vvd_vvn@ ii ppio1 iw nn2 vvd_vvn y vvd rp@ cc vvd rrq_cs ppis1 vvd nn1_<sub> cc nn1 y
stroke_vb	vvd	1997	2	fic_1997_54732.txt-248-9	 	Then exhausted, I leaned against him and he stroked my hair as though that were something Mother taught him. "	44:51	0:110	Then exhausted , I leaned against him and he stroked my hair as though that were something Mother taught him . "	9	0:22	then exhaust , i lean against him and he stroke my hair as though that be something mother teach him . "	rt vvn_vvd@_jj y ppis1 vvd ii ppho1 cc pphs1 vvd appge nn1 cs21 cs22 dd1_cst vbdr pn1 nn1 vvd_vvn ppho1 y "
stroke_vb	vvz_nn2	2006	2	fic_2006_28088.txt-18-22	 	With one smooth motion, he slid facedown onto the center ofthe deck He pulled his arms through the water in even strokes, paddling away from shore.	113:120	0:147	With one smooth motion , he slid facedown onto the center ofthe deck He pulled his arms through the water in even strokes , paddling away from shore .	22	0:29	with one smooth motion , he slide facedown onto the center ofthe deck he pull his arm through the water in even stroke , paddle away from shore .	iw mc1 jj nn1 y pphs1 vvd nn1 ii at nn1 nn1_vv0 nn1 pphs1 vvd appge nn2 ii at nn1 ii_rp@ rr_jj% vvz_nn2 y vvg ii21_rl ii22_ii nn1 y
stroke_vb	vvz	1962	2	fic_1962_10420.txt-3658-107	 	it hit He chopped off his log withthe fury of a Greek god Nevertheless it took himlonger and much more sweat than Monsanto " Used to do this in a workgang in southern Arizony " he said, whopping one down that made the whole treetrunk danceoff the ground But it was like an example of vast butsenseless strength, a picture of poor Cody's life and in asense my own I too chopped with all my might andgot madder and went faster and raked the log but tookmore time than Monsanto who watched us smiling Little Arthur thereupon tried his luck but gave up afterfive strokes The axe was like to carry him away anyway Then Dave Wain demonstrated with big easystrokes and in no time we had five huge logs to use But now it was time to get in the cars (McLear had rearrived) and go driving south down the coast highway to a hot springs bath house down there, which sounded good to me at first.	559:566	0:882	it hit He chopped off his log withthe fury of a Greek god Nevertheless it took himlonger and much more sweat than Monsanto " Used to do this in a workgang in southern Arizony " he said , whopping one down that made the whole treetrunk danceoff the ground But it was like an example of vast butsenseless strength , a picture of poor Cody 's life and in asense my own I too chopped with all my might andgot madder and went faster and raked the log but tookmore time than Monsanto who watched us smiling Little Arthur thereupon tried his luck but gave up afterfive strokes The axe was like to carry him away anyway Then Dave Wain demonstrated with big easystrokes and in no time we had five huge logs to use But now it was time to get in the cars ( McLear had rearrived ) and go driving south down the coast highway to a hot springs bath house down there , which sounded good to me at first .	107	0:175	it hit he chop off his log withthe fury of a greek god nevertheless it take himlonger and much more sweat than monsanto " use to do this in a workgang in southern arizony " he say , whop one down that make the whole treetrunk danceoff the ground but it be like an example of vast butsenseless strength , a picture of poor cody 's life and in asense my own i too chop with all my might andgot mad and go faster and rake the log but tookmore time than monsanto who watch us smile little arthur thereupon try his luck but give up afterfive stroke the axe be like to carry him away anyway then dave wain demonstrate with big easystrokes and in no time we have five huge log to use but now it be time to get in the car ( mclear have rearrived ) and go drive south down the coast highway to a hot springs bath house down there , which sound good to me at first .	pph1 vvd pphs1 vvd rp_ii appge nn1 nn1_vv0 nn1 io at1 jj_nn1 nn1 rr pph1 vvd nn1_<sub> cc da1_rr dar nn1 csn np1_nn1 " vmk to vdi dd1 ii at1 nn1 ii jj np1_<sub> " pphs1 vvd y vvg_jj pn1_mc1 rp_ii@ cst_dd1 vvd at jj nn1 ii_<sub> at nn1 ccb pph1 vbdz ii at1 nn1 io jj jj_<sub> nn1 y at1 nn1 io jj nn1_np1 ge nn1 cc ii_rp@ jj_<sub> appge da zz1%_ppis1 rr@ vvn_vvd iw db appge nn1%_vm vv0_<sub> jjr cc vvd rrr_jjr cc vvd at nn1 ccb jjr_<sub> nnt1 csn np1_nn1 pnqs vvd ppio2 vvg_jj jj_np1@_rr np1 rt vvd appge nn1 ccb vvd rp nn1 vvz at nn1 vbdz jj@_rr% to vvi ppho1 rl rr rt np1 nn1 vvn_vvd iw jj nn2_<sub> cc ii at nnt1 ppis2 vhd mc jj nn2 to vvi ccb rt pph1 vbdz nnt1 to vvi ii at nn2 y np1 vhd vvn_<sub> y cc vv0 vvg_jj nd1 ii@ at nn1 nn1 ii at1 jj nn2 vv0@_nn1 nn1_vv0@ rp rl y ddq vvd jj ii ppio1 rr21 rr22 y
stroke_vb	vvd	1990	2	fic_1990_53198.txt-276-1	 	She stroked his back, whispering, " Naoki, Naoki, " his Japanese middle name that she used when they were alone and whenever she thought of him.	4:11	0:144	She stroked his back , whispering , " Naoki , Naoki , " his Japanese middle name that she used when they were alone and whenever she thought of him .	1	0:31	she stroke his back , whisper , " naoki , naoki , " his japanese middle name that she use when they be alone and whenever she think of him .	pphs1 vvd appge nn1 y vvg y " np1_nn1 y np1_nn1 y " appge jj_nn1 jj_nn1 nn1 cst pphs1 vvd cs_rrq pphs2 vbdr jj cc rrqv pphs1 vvd io ppho1 y
stroke_vb	vvg	1987	2	news_1987_670561.txt-48-15	 	Bellini ' s hands the aspect of an extended forum for touching, pressing and stroking.	77:85	0:86	Bellini ' s hands the aspect of an extended forum for touching , pressing and stroking .	15	0:17	bellini ' s hand the aspect of an extend forum for touch , press and stroke .	np1 ge zz1 vvz%_nn2 at nn1 io at1 jj@ nn1 if vvg_jj y vvg_jj cc vvg y
stroke_vb	vvd	1996	2	nf_1996_773937.txt-663-26	 	99 British Agent The prospect of getting to grips with her husband excited her and as we said goodbye in the hall of the flat she stroked my cheek, adding: "	130:137	0:157	99 British Agent The prospect of getting to grips with her husband excited her and as we said goodbye in the hall of the flat she stroked my cheek , adding : "	26	0:33	99 british agent the prospect of get to grip with her husband excite her and as we say goodbye in the hall of the flat she stroke my cheek , add : "	mc jj nn1 at nn1 io vvg ii nn2 iw appge nn1 vvd@_vvn@ ppho1 cc csa ppis2 vvd uh_nn1@ ii at nn1 io at nn1_jj pphs1 vvd appge nn1 y vvg y "
stroke_vb	vvz_nn2	2008	2	fic_2008_36181.txt-116-9	 	I started to glide in and out in short strokes.	39:46	0:47	I started to glide in and out in short strokes .	9	0:11	i start to glide in and out in short stroke .	ppis1 vvd to vvi rp@ cc rp rr21_ii rr22_jj vvz_nn2 y
stroke_vb	vv0	1995	2	fic_1995_39398.txt-75-8	 	He forgives me quickly - especially if I stroke him behind the ears.	41:47	0:68	He forgives me quickly - especially if I stroke him behind the ears .	8	0:14	he forgive me quickly - especially if i stroke him behind the ear .	pphs1 vvz ppio1 rr - rr cs ppis1 vv0 ppho1 ii at nn2 y
stroke_vb	vvd	1999	2	mag_1999_407884.txt-205-1	 	I stroked its muzzle with the back of my hand and pulled out a rock that had lodged in its mouth with the broken teeth.	2:9	0:119	I stroked its muzzle with the back of my hand and pulled out a rock that had lodged in its mouth with the broken teeth .	1	0:26	i stroke its muzzle with the back of my hand and pull out a rock that have lodge in its mouth with the broken tooth .	ppis1 vvd appge nn1 iw at nn1 io appge nn1 cc vvd_vvn rp at1 nn1 cst vhd vvn ii appge nn1 iw at jj nn2 y
stroke_vb	vvz	1990	2	fic_1990_53266.txt-621-1	 	He strokes her hair, then looks up at me and tells me with his eyes to mourn us all.	3:10	0:84	He strokes her hair , then looks up at me and tells me with his eyes to mourn us all .	1	0:21	he stroke her hair , then look up at me and tell me with his eye to mourn us all .	pphs1 vvz appge nn1 y rt vvz rp ii ppio1 cc vvz ppio1 iw appge nn2 to vvi ppio2 db y
