lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment	cosine_similarity
attack	mag_1828_553929.txt-364-34	fic_1839_7024.txt-2377-9	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	I    thought    I    had    just    awoke,    after    the    attack    which    was    made    upon    me    by    the    assassin,    when    I    was    on    my    way    to    Mr.    Marisett's    house.	176:182	[176,    182]	38:44	[38,    44]	2.0	0.45675888657569885
attack	fic_1993_25035.txt-820-7	mag_1846_524014.txt-303-22	   "    I    understand    she    had    a    heart    attack,       "    Regan    said    quietly.       "	By    obliging    him    to    put    his    mortars    on    shore,    and    to    transport    them    some    distance    overland,    we    so    delay    his    attack    that    our    troops    may    be    concentrated    in    great    force    to    oppose    his    onset.	31:37	[31,    37]	107:113	[107,    113]	2.0	0.6149243116378784
attack	nf_1975_773861.txt-1436-17	fic_1858_1282.txt-1444-24	There    is    a    history    of    recurrent    episodes    of    pneumonia    in    childhood    the    first    often    occurring    after    an    attack    of    whooping    cough    or    measles.	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	102:108	[102,    108]	134:140	[134,    140]	4.0	0.7699134349822998
attack	fic_1982_780051.txt-4396-7	fic_1858_1282.txt-1444-24	I    think    he's    had    a    heart    attack.       "	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	25:31	[25,    31]	134:140	[134,    140]	4.0	0.668860137462616
attack	fic_1962_781986.txt-3553-2	mag_2005_379095.txt-6-29	When    the    attack    came    in    the    film    or    novel,    it    would    be    satisfying.	But    as    the    trail    of    bodies    that    began    with    the    first    bombing    of    the    World    Trade    Center    in    1993    continues    to    lengthen,    we    need    to    ask    why    the    attacks	9:15	[9,    15]	141:148	[141,    147]	4.0	0.4281598925590515
attack	fic_1845_7170.txt-4861-9	mag_2007_387325.txt-12-20	A    single    instance    of    discipline    sprang    from    a    rude    attack    made    by    one    of    the    larger    boys,    Consider    Gisborne,    on    one    whose    helplessness    appealed    strongly    to    the    teacher's    sensibilities,    Job    Luce.	At    our    clinic,    and    at    other    top    heart    clinics    across    the    country,    our    patients    almost    never    have    heart    attacks,       "    Agatston    says.       "	51:57	[51,    57]	103:110	[103,    109]	2.0	0.3486453890800476
attack	mag_1846_524014.txt-26-2	nf_1829_751465.txt-2786-42	species    of    attack    against    which    -    we    protest    is    too    mean-spirited    to    deserve    refutation.	Among    the    cities    granted    to    the    latter    Loxa    was    particularly    specified,    with    a    condition    that    he    should    immediately    take    command    of    it    in    person,    for    the    council    thought    the    favor    he    enjoyed    with    the    Castilian    monarchs    might    avert    the    threatened    attack.	11:17	[11,    17]	246:252	[246,    252]	4.0	0.6748281717300415
attack	fic_1838_7085.txt-2157-17	fic_1858_1282.txt-1444-24	   "    With    the    troops    near    Montreal,    endeavouring    to    defend    it    and    the    surrounding    country    against    any    attacks    of    the    colonists.	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	99:106	[99,    105]	134:140	[134,    140]	2.0	0.5191373825073242
attack	nf_1975_773861.txt-1436-17	fic_1848_1279.txt-1511-47	There    is    a    history    of    recurrent    episodes    of    pneumonia    in    childhood    the    first    often    occurring    after    an    attack    of    whooping    cough    or    measles.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	102:108	[102,    108]	212:218	[212,    218]	2.0	0.290571928024292
attack	mag_1972_278489.txt-11-19	fic_1848_1279.txt-1511-47	As    a    Los    Angeles    junk    dealer,    Foxx    plays    a    whining    parent    who    dominates    his    son    with    phony    heart    attacks    and    other    transparent    but    successful    ruses.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	97:104	[97,    103]	212:218	[212,    218]	2.0	0.2690050005912781
attack	mag_2004_365334.txt-2-9	news_1997_611600.txt-65-2	That    puts    them    at    elevated    risk    for    a    heart    attack    within    five    years.	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	44:50	[44,    50]	10:17	[10,    16]	2.0	0.533315896987915
attack	fic_1982_780070.txt-3698-5	fic_1827_9759.txt-3739-20	I    would    have    a    sudden    attack    of    swooning    feminine    weakness.	I    talked    as    if    her    agency    was    already    ascertained,    and    the    feelings    she    betrayed    at    this    abrupt    and    unaware    attack,    confirmed    my    suspicions.	22:28	[22,    28]	108:114	[108,    114]	2.0	0.7929717898368835
attack	mag_1832_564239.txt-203-30	mag_1858_506134.txt-148-19	period    of    its    greatest    activity    is    towards    the    middle    of    the    day,    the    hour    at    which    students    generally,    -    -    which    unfortunate    class    is    most    obnoxious    to    its    attacks,    --    are    unwilling    to    be    disturbed.	It    was    during    the    Captain's    absence    at    headquarters    that    some    of    the    traitor    Arnold's    soldiers    made    an    attack    on    the    mansion.	157:164	[157,    163]	103:109	[103,    109]	2.0	0.667287290096283
attack	fic_1833_7239.txt-1694-15	nf_1840_768793.txt-1045-33	cried    his    antagonist,    following    him    and    standing    over    him,    ready    to    renew    the    attack    if    he    stirred    with    an    evil    purpose.	Though    Kemp    declares    here    that    his       "    imployment    for    the    pageant    was    utterly    spent,       "    yet    Anthony    furnished    the    city    shows    for    1605,    1611,    and    (in    spite    of    an    attack    made    on    him    by    Middleton    in    1613    --    see    my    ed.	78:84	[78,    84]	158:164	[158,    164]	4.0	0.8857582807540894
attack	fic_1853_9142.txt-2686-17	fic_2002_30623.txt-303-9	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	   "    All    I    know    is    he    had    a    heart    attack.	81:88	[81,    87]	31:37	[31,    37]	4.0	0.9110137224197388
attack	fic_1848_1279.txt-1511-47	fic_1858_1282.txt-1444-24	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	212:218	[212,    218]	134:140	[134,    140]	2.0	0.4451795816421509
attack	fic_1848_1279.txt-1511-47	news_1997_611600.txt-65-2	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	212:218	[212,    218]	10:17	[10,    16]	2.0	0.8396512269973755
attack	fic_2009_36778.txt-461-18	fic_1848_1279.txt-1511-47	I    didn't    mean    it    to    come    out    that    harshly,    but    damn    it,    I    felt    under    attack    here.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	69:75	[69,    75]	212:218	[212,    218]	4.0	0.7137569189071655
attack	mag_1990_342663.txt-0-16	mag_1832_564345.txt-180-28	@@342663    When    the    clandestine    leadership    of    the    Palestinian    uprising    issued    a    call    last    week    for    increased    attacks    on    Jews       "    using    all    the    means    of    struggle    available,       "    the    response    was    swift.	In    a    merely    military    point    of    view,    this    is    sufficiently    proper;    for    it    can    not    be    supposed    that    either    grammar    or    Latin    is    necessary    to    the    attack    and    defence    of    fortified    places,    or    that    the    graces    of    composition    are    necessary    to    the    art    of    castrametation.	107:114	[107,    113]	141:147	[141,    147]	4.0	0.9354625940322876
attack	mag_1840_586558.txt-356-49	fic_1848_1279.txt-1511-47	In    the    spring    of    1821,    he    accompanied    his    wife    to    Hartford,    Connecticut,    to    obtain,    medical    assistance    for    her    relief    from    a    cancer;    which    was    removed,    with    some    hopes    of    a    permanent    cure;    but    in    the    summer    of    1822,    it    renewed    its    attack    and    in    a    few    weeks    carried    her    to    the    grave.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	231:237	[231,    237]	212:218	[212,    218]	2.0	0.2974749207496643
attack	mag_1825_553609.txt-140-54	fic_1848_1279.txt-1511-47	On    the    5th    of    October,    1778,    the    legion    was    ordered    to    Little    Egg    Harbour,    with    a    body    of    Jersey    and    Pennsylvania    militia,    and    a    field    piece    from    colonel    Proctor's    regiment    of    artillery,    the    whole    under    the    command    of    Pulaski,    for    the    defence    of    the    place    against    an    attack,    which    was    expected    from    the    enemy    then    on    that    coast.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	267:273	[267,    273]	212:218	[212,    218]	2.0	0.3972803056240082
attack	fic_1853_9142.txt-2686-17	fic_1848_1279.txt-1511-47	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	81:88	[81,    87]	212:218	[212,    218]	2.0	0.3216586709022522
attack	mag_1853_590234.txt-200-60	mag_1984_299534.txt-14-19	The    good    people    of    England    were    not    so    enlightened    at    the    *       "    The    old    jealousies    of    which    it       "    (a    standing    army)       "    was    the    object,    no    longer    exist,    and    there    can    be    no    doubt    that    the    establishment    of    a    properly    trained    military    force    is    not    only    indispensable    to    guaranty    the    national    independence    from    hostile    attack,    but    that    it    is    the    best    force    that    can    be    employed    to    maintain    internal    tranquillity    and    order.       "	last    August    the    government    uncovered    a    military    plot    to    end    the    war    by    killing    Saddam    Hussein    in    a    bomb    attack.	311:317	[311,    317]	104:110	[104,    110]	4.0	0.9298855066299438
attack	mag_1828_553929.txt-364-34	mag_1981_322209.txt-3-7	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	Mubarak    ordered    his    government    to    launch    an    attack    on    the    economic    malaise    that    many    analysts    consider    to    be    the    main    cause    of    the    discontent    that    threatens    his    regime.	176:182	[176,    182]	44:50	[44,    50]	4.0	0.8387611508369446
attack	nf_1849_772497.txt-842-8	mag_2002_371999.txt-12-46	William,    however,    advanced    immediately    to    the    attack    of    the    ambuscaders.	At    least    one    face    is    familiar    to    U.S.    investigators:    Ramzi    Binalshibh,    a    29-year-old    Yemeni    who    appears    wearing    a    red    kaffiyeh,    was    named    as    an    unindicted    co-conspirator    of    Zacarias    Moussaoui,    the    French    operative    arrested    in    August    and    indicted    Dec.    11    for    planning    terrorist    attacks.	46:52	[46,    52]	277:284	[277,    283]	4.0	0.8990653157234192
attack	mag_1978_318618.txt-11-36	fic_1858_1282.txt-1444-24	Seizing    on    a    story    with,    so    to    speak,    grass-roots    appeal,    some    metropolitan    newspapers    and    broadcasters    devoted    more    space    and    time    to    the    cleanup    issue    last    week,    than    they    did    to    the    terrorist    attack    at    the    Iraqi    embassy    in    Paris    or    anything    going    on    in    Congress.	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	195:201	[195,    201]	134:140	[134,    140]	2.0	0.5056341886520386
attack	fic_1982_780070.txt-3698-5	fic_1993_25035.txt-820-7	I    would    have    a    sudden    attack    of    swooning    feminine    weakness.	   "    I    understand    she    had    a    heart    attack,       "    Regan    said    quietly.       "	22:28	[22,    28]	31:37	[31,    37]	3.0	0.5225751399993896
attack	mag_1838_586203.txt-253-10	mag_2002_398773.txt-149-9	Mr.    Calhoun    has    had    to    sustain    a    tremendous    battery    of    attack,    at    the    present    session,    from    the    two    great    leaders    of    the    Opposition,    Mr.    Clay    and    Mr.    Webster;    and    these    encounters    of    intellect-whatever    may    be    thought    of    the    propriety    of    time    and    place-have    presented    scenes    of    an	Active    for    Islam    specially    in    light    of    the    terrorist    attacks    of    September    11,    2001,    it's    important    to    point    out    the    deep    ecological    teachings    inherent    in    Islam,    and    the    very    real    onthe-ground    projects    that    have    developed    from    them.	55:61	[55,    61]	53:60	[53,    59]	2.0	0.5615472793579102
attack	nf_1841_762742.txt-1051-5	mag_1972_278489.txt-11-19	A    In    referring    to    this    attack    and    the    movements    of    general    Wayne,    Withers,    in    his       "    Chronicles    of    Border    Warfare,       "    says:       "    Before    the    troops    marched    from    fort    Washington,    it    was    deemed    advisable    to    have    an    abundant    supply    of    provisions    in    the    different    forts    in    advance    of    this,    as    well    for    the    support    of    their    respective    garrisons,    as    for    the    subsistence    of    the    general    army,    in    the	As    a    Los    Angeles    junk    dealer,    Foxx    plays    a    whining    parent    who    dominates    his    son    with    phony    heart    attacks    and    other    transparent    but    successful    ruses.	23:29	[23,    29]	97:104	[97,    103]	2.0	0.6232300400733948
attack	nf_1847_754437.txt-3107-5	news_2005_650884.txt-75-29	A    slight    immunity    from    the    attacks    of    acari    and    pediculi    might    in    a    tropical    country    more    than    compensate    an    animal    for    the    loss    of    its    hairy    coat,    especially    in    the    case    of    the    domesticated    dog,    which    finds    shelter    with    its    master,    has    not    to    seek    for    its    food    at    night,    and    is    protected    from    the    attacks    of    stronger    animals.	Its    reporters    and    their    families    shop    in    the    same    markets,    walk    the    same    streets    and    sit    in    the    same    cafes    that    have    long    been    at    risk    of    terrorist    attack.	27:34	[27,    33]	148:154	[148,    154]	2.0	0.8960995674133301
attack	mag_1990_342663.txt-0-16	fic_1844_3928.txt-3118-8	@@342663    When    the    clandestine    leadership    of    the    Palestinian    uprising    issued    a    call    last    week    for    increased    attacks    on    Jews       "    using    all    the    means    of    struggle    available,       "    the    response    was    swift.	yelled    the    populace,    but    they    made    no    attack.	107:114	[107,    113]	38:44	[38,    44]	4.0	0.8979107141494751
attack	fic_2002_30623.txt-303-9	fic_1845_622.txt-11187-51	   "    All    I    know    is    he    had    a    heart    attack.	The    men    divided,    some    plunging    deeper    into    the    forest,    in    order    to    gain    their    stations    without    giving    an    alarm,    and    others    Continuing    to    advance,    at    a    gait    that    would    allow    the    whole    party    to    go    in    order;    but    all    devising    the    best    plan    to    repulse    the    attack    of    a    dog,    or    to    escape    a    rifle-bullet.	31:37	[31,    37]	251:257	[251,    257]	2.0	0.626017689704895
attack	news_1984_670941.txt-14-43	fic_1858_1282.txt-1444-24	Some    leaders,    such    as    Jack    Gravely,    executive    secretary    of    the    Virginia    branch    of    the    National    Association    for    the    Advancement    of    Colored    People,    point    out    that    Mr.    Jackson,    through    his    unwillingness    in    the    primary    season    to    compromise    and    his    relentless    attack    on    some    party    practices,    has    so    changed    the    standards    against    which    black    political    leadership    is    measured    that    things    may    never    be    the    same.	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	255:261	[255,    261]	134:140	[134,    140]	2.0	0.4564322531223297
attack	mag_2000_368897.txt-14-26	mag_1846_524014.txt-303-22	The    most    dangerous    plaques    are    those    prone    to    rupture;    the    explosive    release    of    clotting    factors    and    other    cells    into    the    blood    can    cause    a    heart    attack.	By    obliging    him    to    put    his    mortars    on    shore,    and    to    transport    them    some    distance    overland,    we    so    delay    his    attack    that    our    troops    may    be    concentrated    in    great    force    to    oppose    his    onset.	146:152	[146,    152]	107:113	[107,    113]	2.0	0.6906521320343018
attack	news_1989_669714.txt-32-21	mag_2007_387325.txt-12-20	'    Some    US    officials    are    also    angered    by    what    they    suspect    is    Assad    '    s    quiet    encouragement    of    the    attempted    cross-border    attacks    from    southern    Lebanon    into    Israel.	At    our    clinic,    and    at    other    top    heart    clinics    across    the    country,    our    patients    almost    never    have    heart    attacks,       "    Agatston    says.       "	121:128	[121,    127]	103:110	[103,    109]	2.0	0.7102351188659668
attack	news_1984_670941.txt-14-43	news_1997_611600.txt-65-2	Some    leaders,    such    as    Jack    Gravely,    executive    secretary    of    the    Virginia    branch    of    the    National    Association    for    the    Advancement    of    Colored    People,    point    out    that    Mr.    Jackson,    through    his    unwillingness    in    the    primary    season    to    compromise    and    his    relentless    attack    on    some    party    practices,    has    so    changed    the    standards    against    which    black    political    leadership    is    measured    that    things    may    never    be    the    same.	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	255:261	[255,    261]	10:17	[10,    16]	4.0	0.911701500415802
attack	mag_2005_379095.txt-6-29	mag_1972_278489.txt-11-19	But    as    the    trail    of    bodies    that    began    with    the    first    bombing    of    the    World    Trade    Center    in    1993    continues    to    lengthen,    we    need    to    ask    why    the    attacks	As    a    Los    Angeles    junk    dealer,    Foxx    plays    a    whining    parent    who    dominates    his    son    with    phony    heart    attacks    and    other    transparent    but    successful    ruses.	141:148	[141,    147]	97:104	[97,    103]	3.0	0.6542887091636658
attack	news_1984_670941.txt-14-43	mag_2007_387325.txt-12-20	Some    leaders,    such    as    Jack    Gravely,    executive    secretary    of    the    Virginia    branch    of    the    National    Association    for    the    Advancement    of    Colored    People,    point    out    that    Mr.    Jackson,    through    his    unwillingness    in    the    primary    season    to    compromise    and    his    relentless    attack    on    some    party    practices,    has    so    changed    the    standards    against    which    black    political    leadership    is    measured    that    things    may    never    be    the    same.	At    our    clinic,    and    at    other    top    heart    clinics    across    the    country,    our    patients    almost    never    have    heart    attacks,       "    Agatston    says.       "	255:261	[255,    261]	103:110	[103,    109]	2.0	0.3190026879310608
attack	mag_2005_379002.txt-22-10	fic_1858_1282.txt-1444-24	And    yet,    despite    the    frequency    and    deadliness    of    their    attacks,    almost    nothing    is    known    about    individual    bombers.	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	55:62	[55,    61]	134:140	[134,    140]	3.0	0.4736539125442505
attack	fic_2002_30623.txt-303-9	news_1997_611600.txt-65-2	   "    All    I    know    is    he    had    a    heart    attack.	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	31:37	[31,    37]	10:17	[10,    16]	3.0	0.5093346834182739
attack	news_1964_724184.txt-2-34	news_1984_670941.txt-14-43	The    Republican    presidential    nominee    charged    that    Mr.    Johnson's    televised    announcement    of    retaliatory    United    States    air    strikes    on    North    Vietnam    gave    the    Communists    time    in    which    they    could    have    bolstered    their    defenses    for    the    attack.	Some    leaders,    such    as    Jack    Gravely,    executive    secretary    of    the    Virginia    branch    of    the    National    Association    for    the    Advancement    of    Colored    People,    point    out    that    Mr.    Jackson,    through    his    unwillingness    in    the    primary    season    to    compromise    and    his    relentless    attack    on    some    party    practices,    has    so    changed    the    standards    against    which    black    political    leadership    is    measured    that    things    may    never    be    the    same.	227:233	[227,    233]	255:261	[255,    261]	3.0	0.5827971696853638
attack	mag_1840_586558.txt-356-49	fic_1848_1279.txt-1511-47	In    the    spring    of    1821,    he    accompanied    his    wife    to    Hartford,    Connecticut,    to    obtain,    medical    assistance    for    her    relief    from    a    cancer;    which    was    removed,    with    some    hopes    of    a    permanent    cure;    but    in    the    summer    of    1822,    it    renewed    its    attack    and    in    a    few    weeks    carried    her    to    the    grave.	It    is    rather    a    singular    thing    for    a    street    musician    to    sing    such    songs    as    you    do,    and    in    such    a    manner,       "    --    then,    after    a    pause,    during    which    she    did    not    volunteer    any    information    on    the    subject,    he    renewed    the    attack,    with,       "    You    must    have    had    some    instruction.	231:237	[231,    237]	212:218	[212,    218]	3.0	0.2974749207496643
attack	fic_1845_7170.txt-4861-9	fic_1835_7309.txt-3267-10	A    single    instance    of    discipline    sprang    from    a    rude    attack    made    by    one    of    the    larger    boys,    Consider    Gisborne,    on    one    whose    helplessness    appealed    strongly    to    the    teacher's    sensibilities,    Job    Luce.	The    colonel    will    therefore    consider    the    order    to    stand    the    attack    of    the	51:57	[51,    57]	59:65	[59,    65]	3.0	0.5497583150863647
attack	nf_1844_749098.txt-536-37	nf_2001_746295.txt-103-27	on    either    side,    crowned    most    commonly    by    dense    and    intricate    masses    of    forest,    through    which    and    without    a    guide,    our    little    army    was    compelled    to    pass,    --    presented    opportunities    for    frequent    ambush    and    attack,    in    which,    very    inferior    forces,    if    properly    commanded,    might,    with    little    danger    to    themselves,    overwhelm    and    utterly    destroy    an    advancing    enemy.	Indeed,    they    are    widely    seen    to    be    an    excuse    for    ongoing    American    and    British    bombing    of    Iraq;    the    targets    have    no    relation    to    preventing    Iraqi    attacks    against    vulnerable    minorities.	204:210	[204,    210]	144:151	[144,    150]	4.0	0.9574421644210815
attack	fic_1853_9142.txt-2686-17	fic_1994_54174.txt-61-23	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	It    finally    subsided,    and    though    he    was    exhausted    for    days    afterward,    he    did    not    truly    believe    he    had    had    a    heart    attack.	81:88	[81,    87]	113:119	[113,    119]	3.0	0.9236806631088257
attack	fic_1858_1282.txt-1444-24	news_1997_611600.txt-65-2	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	134:140	[134,    140]	10:17	[10,    16]	3.0	0.6011757850646973
attack	fic_1853_9142.txt-2686-17	news_1997_611600.txt-65-2	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	81:88	[81,    87]	10:17	[10,    16]	3.0	0.5539550185203552
attack	mag_1845_555245.txt-299-1	fic_1835_7134.txt-2235-79	The    attack    of    the    Boston    Teachers    upon    the    Board    of    Education    and    its    Secretary    has    failed,    -    signally    and    disgracefully    failed.	A    day    was    appointed,    but    being    unacquainted    with    the    art    of    writing,    or    the    use    of    numbers,    the    period    was    designated    by    a    bundle    of    sticks,    every    stick    representing    a    day;    each    of    the    confederated    chiefs    prepared    a    bundle    corresponding    in    number    with    those    of    his    associates,    one    of    which    was    to    be    burned    daily;    and    the    committing    of    the    last    to    the    flames,    was    to    be    the    signal    for    the    attack.       "	4:10	[4,    10]	389:395	[389,    395]	3.0	0.5630574226379395
attack	mag_1850_589167.txt-126-1	nf_1982_774241.txt-1410-26	The    attack    here    alluded    to    relates    not    to    the    public    works,    but    to    the    whig    policy    of    burrowing    thirteen    hundred    thousand    dollars,    in    violation    of    the    constitution.	The    day    is    saved    and    the    Indians    routed    only    by    the    skill    of    Colonel    Bouquet,    who    feigns    a    retreat,    lures    the    Indians    to    the    attack    and,    with    a    cunning    that    rivals    that    of    his    enemy,    launches    a    countercharge    by    men    hidden    on    the    Indians    '    flank.	4:10	[4,    10]	125:131	[125,    131]	3.0	0.2763183116912842
attack	fic_1859_9037.txt-2260-41	mag_1840_586558.txt-356-49	Ferris    had    naturally    a    robust    constitution,    and    it    was    slow    in    confessing    the    sapping    and    mining    process    that    had    been    going    on    ever    since    he    was    born,    so    that    he    had    had    many    of    what    he    called       "    singular    attacks       "    before    he    felt    permanently    the    worse    for    them.	In    the    spring    of    1821,    he    accompanied    his    wife    to    Hartford,    Connecticut,    to    obtain,    medical    assistance    for    her    relief    from    a    cancer;    which    was    removed,    with    some    hopes    of    a    permanent    cure;    but    in    the    summer    of    1822,    it    renewed    its    attack    and    in    a    few    weeks    carried    her    to    the    grave.	205:212	[205,    211]	231:237	[231,    237]	4.0	0.8047314882278442
attack	news_1984_670941.txt-14-43	fic_1993_25035.txt-820-7	Some    leaders,    such    as    Jack    Gravely,    executive    secretary    of    the    Virginia    branch    of    the    National    Association    for    the    Advancement    of    Colored    People,    point    out    that    Mr.    Jackson,    through    his    unwillingness    in    the    primary    season    to    compromise    and    his    relentless    attack    on    some    party    practices,    has    so    changed    the    standards    against    which    black    political    leadership    is    measured    that    things    may    never    be    the    same.	   "    I    understand    she    had    a    heart    attack,       "    Regan    said    quietly.       "	255:261	[255,    261]	31:37	[31,    37]	2.0	0.3496643602848053
attack	nf_1845_748321.txt-2041-23	mag_1838_586307.txt-86-4	Its    sympathy    for    my    brethren    in    bonds    --    its    scathing    denunciations    of    slaveholders    --    its    faithful    exposures    of    slavery    --    and    its    powerful    attacks    upon    the    upholders    of    the    institution    --    sent    a    thrill    of    joy    through    my    soul,    such    as    I    had    never    felt    before!	A    system    of    personal    attack    was,    therefore,    organized    against    Mr.    Porter,    of    the    most    profligate    and    disgraceful    description.	141:148	[141,    147]	21:27	[21,    27]	4.0	0.9083940982818604
attack	nf_2001_746877.txt-82-18	news_1997_611600.txt-65-2	tightness    and    breathlessness,    attacks    of    shortness    of    breath    after    strenuous    activity,    and    being    woken    by    an    attack    of    shortness    of    breath    (table    2).	Among    the    attacks    involving    Chili's    family    that    will    be    probed    at    this    week's    hearings    is    that    against    Lerothodi    Ikaneng,    a    defector    from    the    football    club    who    went    to    the    Chili    family    for    help    and    was    a    friend    of    Chili's    son    Sibusiso.	109:115	[30,    36]	10:17	[10,    16]	3.0	0.5672781467437744
